  1            1.00000000         -1.21274400          0.03910655         -0.14775146          0.37281582          0.15148839          0.66481143
  2           12.00000000         -0.66683933          0.00027157          0.00026258          0.00258900          0.00256476          0.00461675
  3           23.00000000         -0.20078710          0.00007393          0.00008050          0.00070476          0.00072326          0.00125673
  4           34.00000000         -0.07355683          0.00003383          0.00003686          0.00032251          0.00033103          0.00057510
  5           45.00000000         -0.03995644          0.00001931          0.00002095          0.00018411          0.00018873          0.00032830
  6           56.00000000         -0.02775072          0.00001247          0.00001348          0.00011888          0.00012174          0.00021199
  7           67.00000000         -0.02056756          0.00000871          0.00000940          0.00008305          0.00008500          0.00014810
  8           78.00000000         -0.01511424          0.00000643          0.00000693          0.00006128          0.00006271          0.00010927
  9           89.00000000         -0.01079678          0.00000494          0.00000533          0.00004707          0.00004818          0.00008393
 10          100.00000000         -0.00745892          0.00000391          0.00000423          0.00003728          0.00003819          0.00006648
