  1            1.36798906       -150.36483613         18.60528848
  2            2.74965800       -141.12162463          6.38148907
  3            4.13132695       -139.39665056          6.76164669
  4            5.51299590       -126.63274708          9.79931104
  5            6.89466484        -91.16906865         14.37734966
  6            8.27633379        -47.93637281         20.22789482
  7            9.65800274         -8.56077164         27.26065521
  8           11.03967168         22.61350309         35.43855707
  9           12.42134063         44.51449484         44.78126857
 10           13.80300958         55.16059153         55.59286972
 11           15.18467852         66.69496976         67.05420528
 12           16.56634747         79.33772520         79.64001629
 13           17.94801642         93.08728660         93.34500959
 14           19.32968536        107.94242204        108.16470317
 15           20.71135431        123.90226682        124.09592438
 16           22.09302326        140.96621031        141.13642777
 17           23.47469220        159.13381363        159.28459784
 18           24.85636115        178.40475535        178.53925097
 19           26.23803010        198.77879592        198.89950484
 20           27.61969904        220.25575395        220.36469123
 21           29.00136799        242.83549007        242.93429669
 22           30.38303694        266.51789582        266.60792154
 23           31.76470588        291.30288572        291.38525091
 24           33.14637483        317.19039174        317.26603406
 25           34.52804378        344.18035915        344.25006930
 26           35.90971272        372.27274352        372.33719296
 27           37.29138167        401.46750850        401.52727108
 28           38.67305062        431.76462412        431.82019317
 29           40.05471956        463.16406545        463.21586745
 30           41.43638851        495.66581169        495.71421716
 31           42.81805746        529.26984530        529.31517774
 32           44.19972640        563.97615147        564.01869454
 33           45.58139535        599.78471756        599.82472107
 34           46.96306430        636.69553281        636.73321757
 35           48.34473324        674.70858793        674.74414990
 36           49.72640219        713.82387493        713.85748858
 37           51.10807114        754.04138688        754.07320807
 38           52.48974008        795.36111775        795.39128613
 39           53.87140903        837.78306226        837.81170335
 40           55.25307798        881.30721582        881.33444273
 41           56.63474692        925.93357434        925.95948930
 42           58.01641587        971.66213425        971.68682985
 43           59.39808482       1018.49289238       1018.51645270
 44           60.77975376       1066.42584592       1066.44834747
 45           62.16142271       1115.46099235       1115.48250494
 46           63.54309166       1165.59832945       1165.61891687
 47           64.92476060       1216.83785521       1216.85757588
 48           66.30642955       1269.17956784       1269.19847537
 49           67.68809850       1322.62346572       1322.64160938
 50           69.06976744       1377.16954741       1377.18697256
 51           70.45143639       1432.81781158       1432.83456009
 52           71.83310534       1489.56825706       1489.58436757
 53           73.21477428       1547.42088277       1547.43639105
 54           74.59644323       1606.37568772       1606.39062693
 55           75.97811218       1666.43267103       1666.44707192
 56           77.35978112       1727.59183189       1727.60572304
 57           78.74145007       1789.85316956       1789.86657755
 58           80.12311902       1853.21668336       1853.22963298
 59           81.50478796       1917.68237268       1917.69488702
 60           82.88645691       1983.25023693       1983.26233759
 61           84.26812585       2049.92027560       2049.93198275
 62           85.64979480       2117.69248821       2117.70382074
 63           87.03146375       2186.56687432       2186.57784992
 64           88.41313269       2256.54343352       2256.55406879
 65           89.79480164       2327.62216542       2327.63247595
 66           91.17647059       2399.80306969       2399.81307012
 67           92.55813953       2473.08614599       2473.09585011
 68           93.93980848       2547.47139403       2547.48081482
 69           95.32147743       2622.95881353       2622.96796321
 70           96.70314637       2699.54840423       2699.55729434
 71           98.08481532       2777.24016589       2777.24880732
 72           99.46648427       2856.03409829       2856.04250133
 73          100.84815321       2935.93020121       2935.93837560
 74          102.22982216       3016.92847447       3016.93642940
 75          103.61149111       3099.02891789       3099.03666208
 76          104.99316005       3182.23153128       3182.23907301
 77          106.37482900       3266.53631450       3266.54366160
 78          107.75649795       3351.94326740       3351.95042730
 79          109.13816689       3438.45238983       3438.45936960
 80          110.51983584       3526.06368166       3526.07048801
 81          111.90150479       3614.77714278       3614.78378210
 82          113.28317373       3704.59277306       3704.59925142
 83          114.66484268       3795.51057241       3795.51689559
 84          116.04651163       3887.53054071       3887.53671422
 85          117.42818057       3980.65267787       3980.65870696
 86          118.80984952       4074.87698380       4074.88287349
 87          120.19151847       4170.20345841       4170.20921347
 88          121.57318741       4266.63210163       4266.63772663
 89          122.95485636       4364.16291338       4364.16841268
 90          124.33652531       4462.79589359       4462.80127134
 91          125.71819425       4562.53104219       4562.53630239
 92          127.09986320       4663.36835911       4663.37350557
 93          128.48153215       4765.30784429       4765.31288066
 94          129.86320109       4868.34949768       4868.35442746
 95          131.24487004       4972.49331923       4972.49814575
 96          132.62653899       5077.73930887       5077.74403536
 97          134.00820793       5184.08746657       5184.09209610
 98          135.38987688       5291.53779227       5291.54232779
 99          136.77154583       5400.09028593       5400.09473028
100          136.79890561       5402.25096890       5402.25541148
