  1            1.00000000         -1.21274447          0.03910655         -0.14775184          0.37281582          0.15148838          0.66481143          0.47099189
  2            5.00000000         -1.18543122          0.00156426         -0.03230884          0.01491263          0.00347868          0.02659246          0.01796768
  3            9.00000000         -1.18216985          0.00048280         -0.03002095          0.00460266          0.00075489          0.00820755          0.00517819
  4           13.00000000         -1.11295785          0.00023140         -0.01135635          0.00220601          0.00035843          0.00393380          0.00247407
  5           17.00000000         -0.97320485          0.00013532         -0.00022790          0.00129002          0.00054592          0.00230039          0.00163543
  6           21.00000000         -0.81823270          0.00008868          0.00007598          0.00084539          0.00080522          0.00150751          0.00141427
  7           25.00000000         -0.67493213          0.00006257          0.00006133          0.00059651          0.00059282          0.00106370          0.00105436
  8           29.00000000         -0.55126021          0.00004650          0.00004718          0.00044330          0.00044532          0.00079050          0.00079600
  9           33.00000000         -0.44785940          0.00003591          0.00003693          0.00034235          0.00034535          0.00061048          0.00061863
 10           37.00000000         -0.36298212          0.00002857          0.00002956          0.00027233          0.00027525          0.00048562          0.00049358
