  1         5000.00000000          3.47253824         34.29191990         59.94663669         -1.01251896
  2         5497.74887444          3.47044308         34.28163176         59.92013522         -1.01251896
  3         5995.49774887          3.46127937         34.24777123         59.84602855         -1.01251896
  4         6493.24662331          3.45225954         34.21500978         59.77556553         -1.01251896
  5         6990.99549775          3.44821038         34.20003580         59.74289160         -1.01251896
  6         7488.74437219          3.45183549         34.21222631         59.76699490         -1.01251896
  7         7986.49324662          3.46397488         34.25436310         59.85386769         -1.01251896
  8         8484.24212106          3.48402145         34.32403544         59.99953741         -1.01251896
  9         8981.99099550          3.51045375         34.41556626         60.19363718         -1.01251896
 10         9479.73986993          3.54135901         34.52194748         60.42282988         -1.01251896
 11         9977.48874437          3.57483902         34.63634081         60.67352021         -1.01251896
 12        10475.23761881          3.60925670         34.75296884         60.93361265         -1.01251896
 13        10972.98649325          3.64333980         34.86745994         61.19337182         -1.01251896
 14        11470.73536768          3.67618574         34.97682371         61.44561072         -1.01251896
 15        11968.48424212          3.70721320         35.07923614         61.68546968         -1.01251896
 16        12466.23311656          3.73609412         35.17376528         61.91000566         -1.01251896
 17        12963.98199100          3.76268623         35.26011115         62.11773973         -1.01251896
 18        13461.73086543          3.78697548         35.33839178         62.30824419         -1.01251896
 19        13959.47973987          3.80903106         35.40898182         62.48180325         -1.01251896
 20        14457.22861431          3.82897235         35.47239797         62.63915288         -1.01251896
 21        14954.97748874          3.84694563         35.52922169         62.78129132         -1.01251896
 22        15452.72636318          3.86310852         35.58004948         62.90934687         -1.01251896
 23        15950.47523762          3.87761980         35.62546244         63.02448923         -1.01251896
 24        16448.22411206          3.89063316         35.66600901         63.12787259         -1.01251896
 25        16945.97298649          3.90229367         35.70219622         63.22060102         -1.01251896
 26        17443.72186093          3.91273589         35.73448653         63.30370918         -1.01251896
 27        17941.47073537          3.92208322         35.76329779         63.37815314         -1.01251896
 28        18439.21960980          3.93044790         35.78900530         63.44480777         -1.01251896
 29        18936.96848424          3.93793148         35.81194472         63.50446817         -1.01251896
 30        19434.71735868          3.94462544         35.83241553         63.55785353         -1.01251896
 31        19932.46623312          3.95061204         35.85068450         63.60561221         -1.01251896
 32        20430.21510755          3.95596507         35.86698912         63.64832741         -1.01251896
 33        20927.96398199          3.96075070         35.88154072         63.68652298         -1.01251896
 34        21425.71285643          3.96502819         35.89452745         63.72066899         -1.01251896
 35        21923.46173087          3.96885065         35.90611682         63.75118703         -1.01251896
 36        22421.21060530          3.97226563         35.91645810         63.77845514         -1.01251896
 37        22918.95947974          3.97531573         35.92568434         63.80281225         -1.01251896
 38        23416.70835418          3.97803913         35.93391427         63.82456225         -1.01251896
 39        23914.45722861          3.98047002         35.94125384         63.84397764         -1.01251896
 40        24412.20610305          3.98263908         35.94779772         63.86130279         -1.01251896
 41        24909.95497749          3.98457378         35.95363050         63.87675688         -1.01251896
 42        25407.70385193          3.98629878         35.95882783         63.89053652         -1.01251896
 43        25905.45272636          3.98783618         35.96345735         63.90281804         -1.01251896
 44        26403.20160080          3.98920581         35.96757961         63.91375965         -1.01251896
 45        26900.95047524          3.99042544         35.97124879         63.92350324         -1.01251896
 46        27398.69934967          3.99151101         35.97451338         63.93217608         -1.01251896
 47        27896.44822411          3.99247682         35.97741681         63.93989228         -1.01251896
 48        28394.19709855          3.99333569         35.97999792         63.94675416         -1.01251896
 49        28891.94597299          3.99409909         35.98229151         63.95285345         -1.01251896
 50        29389.69484742          3.99477732         35.98432870         63.95827231         -1.01251896
 51        29887.44372186          3.99537960         35.98613734         63.96308437         -1.01251896
 52        30385.19259630          3.99591417         35.98774236         63.96735553         -1.01251896
 53        30882.94147074          3.99638842         35.98916602         63.97114478         -1.01251896
 54        31380.69034517          3.99680896         35.99042826         63.97450490         -1.01251896
 55        31878.43921961          3.99718170         35.99154686         63.97748308         -1.01251896
 56        32376.18809405          3.99751191         35.99253771         63.98012150         -1.01251896
 57        32873.93696848          3.99780431         35.99341503         63.98245783         -1.01251896
 58        33371.68584292          3.99806312         35.99419146         63.98452571         -1.01251896
 59        33869.43471736          3.99829208         35.99487830         63.98635516         -1.01251896
 60        34367.18359180          3.99849455         35.99548563         63.98797294         -1.01251896
 61        34864.93246623          3.99867351         35.99602242         63.98940292         -1.01251896
 62        35362.68134067          3.99883163         35.99649666         63.99066634         -1.01251896
 63        35860.43021511          3.99897127         35.99691546         63.99178213         -1.01251896
 64        36358.17908954          3.99909455         35.99728515         63.99276712         -1.01251896
 65        36855.92796398          3.99920332         35.99761135         63.99363629         -1.01251896
 66        37353.67683842          3.99929927         35.99789907         63.99440294         -1.01251896
 67        37851.42571286          3.99938387         35.99815275         63.99507891         -1.01251896
 68        38349.17458729          3.99945843         35.99837633         63.99567468         -1.01251896
 69        38846.92346173          3.99952412         35.99857330         63.99619957         -1.01251896
 70        39344.67233617          3.99958198         35.99874676         63.99666184         -1.01251896
 71        39842.42121061          3.99963291         35.99889948         63.99706882         -1.01251896
 72        40340.17008504          3.99967773         35.99903387         63.99742697         -1.01251896
 73        40837.91895948          3.99971717         35.99915211         63.99774207         -1.01251896
 74        41335.66783392          3.99975185         35.99925609         63.99801917         -1.01251896
 75        41833.41670835          3.99978233         35.99934750         63.99826279         -1.01251896
 76        42331.16558279          3.99980913         35.99942783         63.99847690         -1.01251896
 77        42828.91445723          3.99983267         35.99949842         63.99866501         -1.01251896
 78        43326.66333167          3.99985335         35.99956041         63.99883023         -1.01251896
 79        43824.41220610          3.99987151         35.99961484         63.99897530         -1.01251896
 80        44322.16108054          3.99988744         35.99966262         63.99910264         -1.01251896
 81        44819.90995498          3.99990143         35.99970455         63.99921438         -1.01251896
 82        45317.65882941          3.99991369         35.99974133         63.99931241         -1.01251896
 83        45815.40770385          3.99992445         35.99977358         63.99939838         -1.01251896
 84        46313.15657829          3.99993389         35.99980186         63.99947375         -1.01251896
 85        46810.90545273          3.99994216         35.99982665         63.99953982         -1.01251896
 86        47308.65432716          3.99994940         35.99984838         63.99959772         -1.01251896
 87        47806.40320160          3.99995575         35.99986741         63.99964844         -1.01251896
 88        48304.15207604          3.99996131         35.99988408         63.99969287         -1.01251896
 89        48801.90095048          3.99996618         35.99989867         63.99973177         -1.01251896
 90        49299.64982491          3.99997044         35.99991145         63.99976583         -1.01251896
 91        49797.39869935          3.99997417         35.99992263         63.99979563         -1.01251896
 92        50295.14757379          3.99997743         35.99993242         63.99982171         -1.01251896
 93        50792.89644822          3.99998029         35.99994098         63.99984453         -1.01251896
 94        51290.64532266          3.99998279         35.99994846         63.99986448         -1.01251896
 95        51788.39419710          3.99998497         35.99995501         63.99988193         -1.01251896
 96        52286.14307154          3.99998688         35.99996074         63.99989719         -1.01251896
 97        52783.89194597          3.99998855         35.99996574         63.99991052         -1.01251896
 98        53281.64082041          3.99999001         35.99997011         63.99992217         -1.01251896
 99        53779.38969485          3.99999128         35.99997393         63.99993236         -1.01251896
100        54277.13856928          3.99999239         35.99997727         63.99994125         -1.01251896
101        54774.88744372          3.99999337         35.99998018         63.99994902         -1.01251896
102        55272.63631816          3.99999421         35.99998272         63.99995580         -1.01251896
103        55770.38519260          3.99999495         35.99998495         63.99996172         -1.01251896
104        56268.13406703          3.99999560         35.99998689         63.99996689         -1.01251896
105        56765.88294147          3.99999617         35.99998858         63.99997140         -1.01251896
106        57263.63181591          3.99999666         35.99999005         63.99997533         -1.01251896
107        57761.38069035          3.99999709         35.99999134         63.99997877         -1.01251896
108        58259.12956478          3.99999746         35.99999247         63.99998176         -1.01251896
109        58756.87843922          3.99999779         35.99999345         63.99998437         -1.01251896
110        59254.62731366          3.99999808         35.99999430         63.99998665         -1.01251896
111        59752.37618809          3.99999832         35.99999505         63.99998864         -1.01251896
112        60250.12506253          3.99999854         35.99999570         63.99999037         -1.01251896
113        60747.87393697          3.99999873         35.99999626         63.99999188         -1.01251896
114        61245.62281141          3.99999889         35.99999675         63.99999319         -1.01251896
115        61743.37168584          3.99999904         35.99999718         63.99999434         -1.01251896
116        62241.12056028          3.99999916         35.99999756         63.99999533         -1.01251896
117        62738.86943472          3.99999927         35.99999789         63.99999620         -1.01251896
118        63236.61830915          3.99999937         35.99999817         63.99999696         -1.01251896
119        63734.36718359          3.99999945         35.99999842         63.99999762         -1.01251896
120        64232.11605803          3.99999952         35.99999863         63.99999819         -1.01251896
121        64729.86493247          3.99999958         35.99999882         63.99999869         -1.01251896
122        65227.61380690          3.99999964         35.99999898         63.99999913         -1.01251896
123        65725.36268134          3.99999968         35.99999912         63.99999951         -1.01251896
124        66223.11155578          3.99999973         35.99999925         63.99999984         -1.01251896
125        66720.86043022          3.99999976         35.99999936         64.00000012         -1.01251896
126        67218.60930465          3.99999979         35.99999945         64.00000037         -1.01251896
127        67716.35817909          3.99999982         35.99999953         64.00000059         -1.01251896
128        68214.10705353          3.99999984         35.99999960         64.00000078         -1.01251896
129        68711.85592796          3.99999986         35.99999966         64.00000094         -1.01251896
130        69209.60480240          3.99999988         35.99999972         64.00000109         -1.01251896
131        69707.35367684          3.99999990         35.99999976         64.00000121         -1.01251896
132        70205.10255128          3.99999991         35.99999980         64.00000132         -1.01251896
133        70702.85142571          3.99999992         35.99999984         64.00000141         -1.01251896
134        71200.60030015          3.99999993         35.99999987         64.00000149         -1.01251896
135        71698.34917459          3.99999994         35.99999990         64.00000156         -1.01251896
136        72196.09804902          3.99999995         35.99999992         64.00000162         -1.01251896
137        72693.84692346          3.99999996         35.99999994         64.00000168         -1.01251896
138        73191.59579790          3.99999996         35.99999996         64.00000172         -1.01251896
139        73689.34467234          3.99999997         35.99999997         64.00000177         -1.01251896
140        74187.09354677          3.99999997         35.99999998         64.00000180         -1.01251896
141        74684.84242121          3.99999997         36.00000000         64.00000183         -1.01251896
142        75182.59129565          3.99999998         36.00000001         64.00000186         -1.01251896
143        75680.34017009          3.99999998         36.00000001         64.00000188         -1.01251896
144        76178.08904452          3.99999998         36.00000002         64.00000190         -1.01251896
145        76675.83791896          3.99999999         36.00000003         64.00000192         -1.01251896
146        77173.58679340          3.99999999         36.00000003         64.00000193         -1.01251896
147        77671.33566783          3.99999999         36.00000004         64.00000195         -1.01251896
148        78169.08454227          3.99999999         36.00000004         64.00000196         -1.01251896
149        78666.83341671          3.99999999         36.00000005         64.00000197         -1.01251896
150        79164.58229115          3.99999999         36.00000005         64.00000198         -1.01251896
151        79662.33116558          3.99999999         36.00000005         64.00000198         -1.01251896
152        80160.08004002          3.99999999         36.00000006         64.00000199         -1.01251896
153        80657.82891446          4.00000000         36.00000006         64.00000199         -1.01251896
154        81155.57778889          4.00000000         36.00000006         64.00000200         -1.01251896
155        81653.32666333          4.00000000         36.00000006         64.00000200         -1.01251896
156        82151.07553777          4.00000000         36.00000006         64.00000201         -1.01251896
157        82648.82441221          4.00000000         36.00000006         64.00000201         -1.01251896
158        83146.57328664          4.00000000         36.00000006         64.00000201         -1.01251896
159        83644.32216108          4.00000000         36.00000007         64.00000202         -1.01251896
160        84142.07103552          4.00000000         36.00000007         64.00000202         -1.01251896
161        84639.81990996          4.00000000         36.00000007         64.00000202         -1.01251896
162        85137.56878439          4.00000000         36.00000007         64.00000202         -1.01251896
163        85635.31765883          4.00000000         36.00000007         64.00000202         -1.01251896
164        86133.06653327          4.00000000         36.00000007         64.00000202         -1.01251896
165        86630.81540770          4.00000000         36.00000007         64.00000202         -1.01251896
166        87128.56428214          4.00000000         36.00000007         64.00000203         -1.01251896
167        87626.31315658          4.00000000         36.00000007         64.00000203         -1.01251896
168        88124.06203102          4.00000000         36.00000007         64.00000203         -1.01251896
169        88621.81090545          4.00000000         36.00000007         64.00000203         -1.01251896
170        89119.55977989          4.00000000         36.00000007         64.00000203         -1.01251896
171        89617.30865433          4.00000000         36.00000007         64.00000203         -1.01251896
172        90115.05752876          4.00000000         36.00000007         64.00000203         -1.01251896
173        90612.80640320          4.00000000         36.00000007         64.00000203         -1.01251896
174        91110.55527764          4.00000000         36.00000007         64.00000203         -1.01251896
175        91608.30415208          4.00000000         36.00000007         64.00000203         -1.01251896
176        92106.05302651          4.00000000         36.00000007         64.00000203         -1.01251896
177        92603.80190095          4.00000000         36.00000007         64.00000203         -1.01251896
178        93101.55077539          4.00000000         36.00000007         64.00000203         -1.01251896
179        93599.29964983          4.00000000         36.00000007         64.00000203         -1.01251896
180        94097.04852426          4.00000000         36.00000007         64.00000203         -1.01251896
181        94594.79739870          4.00000000         36.00000007         64.00000203         -1.01251896
182        95092.54627314          4.00000000         36.00000007         64.00000203         -1.01251896
183        95590.29514757          4.00000000         36.00000007         64.00000203         -1.01251896
184        96088.04402201          4.00000000         36.00000007         64.00000203         -1.01251896
185        96585.79289645          4.00000000         36.00000007         64.00000203         -1.01251896
186        97083.54177089          4.00000000         36.00000007         64.00000203         -1.01251896
187        97581.29064532          4.00000000         36.00000007         64.00000203         -1.01251896
188        98079.03951976          4.00000000         36.00000007         64.00000203         -1.01251896
189        98576.78839420          4.00000000         36.00000007         64.00000203         -1.01251896
190        99074.53726863          4.00000000         36.00000007         64.00000203         -1.01251896
191        99572.28614307          4.00000000         36.00000007         64.00000203         -1.01251896
192       100070.03501751          4.00000000         36.00000007         64.00000203         -1.01251896
193       100567.78389195          4.00000000         36.00000007         64.00000203         -1.01251896
194       101065.53276638          4.00000000         36.00000007         64.00000203         -1.01251896
195       101563.28164082          4.00000000         36.00000007         64.00000203         -1.01251896
196       102061.03051526          4.00000000         36.00000007         64.00000203         -1.01251896
197       102558.77938970          4.00000000         36.00000007         64.00000203         -1.01251896
198       103056.52826413          4.00000000         36.00000007         64.00000203         -1.01251896
199       103554.27713857          4.00000000         36.00000007         64.00000203         -1.01251896
200       104052.02601301          4.00000000         36.00000007         64.00000203         -1.01251896
201       104549.77488744          4.00000000         36.00000007         64.00000203         -1.01251896
202       105047.52376188          4.00000000         36.00000007         64.00000203         -1.01251896
203       105545.27263632          4.00000000         36.00000007         64.00000203         -1.01251896
204       106043.02151076          4.00000000         36.00000007         64.00000203         -1.01251896
205       106540.77038519          4.00000000         36.00000007         64.00000203         -1.01251896
206       107038.51925963          4.00000000         36.00000007         64.00000203         -1.01251896
207       107536.26813407          4.00000000         36.00000007         64.00000203         -1.01251896
208       108034.01700850          4.00000000         36.00000007         64.00000203         -1.01251896
209       108531.76588294          4.00000000         36.00000007         64.00000203         -1.01251896
210       109029.51475738          4.00000000         36.00000007         64.00000203         -1.01251896
211       109527.26363182          4.00000000         36.00000007         64.00000203         -1.01251896
212       110025.01250625          4.00000000         36.00000007         64.00000203         -1.01251896
213       110522.76138069          4.00000000         36.00000007         64.00000203         -1.01251896
214       111020.51025513          4.00000000         36.00000007         64.00000203         -1.01251896
215       111518.25912957          4.00000000         36.00000007         64.00000203         -1.01251896
216       112016.00800400          4.00000000         36.00000007         64.00000203         -1.01251896
217       112513.75687844          4.00000000         36.00000007         64.00000203         -1.01251896
218       113011.50575288          4.00000000         36.00000007         64.00000203         -1.01251896
219       113509.25462731          4.00000000         36.00000007         64.00000203         -1.01251896
220       114007.00350175          4.00000000         36.00000007         64.00000203         -1.01251896
221       114504.75237619          4.00000000         36.00000007         64.00000203         -1.01251896
222       115002.50125063          4.00000000         36.00000007         64.00000203         -1.01251896
223       115500.25012506          4.00000000         36.00000007         64.00000203         -1.01251896
224       115997.99899950          4.00000000         36.00000007         64.00000203         -1.01251896
225       116495.74787394          4.00000000         36.00000007         64.00000203         -1.01251896
226       116993.49674837          4.00000000         36.00000007         64.00000203         -1.01251896
227       117491.24562281          4.00000000         36.00000007         64.00000203         -1.01251896
228       117988.99449725          4.00000000         36.00000007         64.00000203         -1.01251896
