2.400000000000000000e+01 2.774324992703999793e-01 3.409701028990599792e+00 4.537799958590679807e+02 8.461350570797311548e+02 1.354558504521143959e+03 1.973113962409513988e+03 -1.560980000000000034e+00
2.500000000000000000e+01 2.875512284682000264e-01 1.533938332809900107e+00 4.207608317833509091e+02 7.857241395622314712e+02 1.259259615346943519e+03 1.834938896737598952e+03 -1.560980000000000034e+00
2.600000000000000000e+01 2.976699576658999868e-01 -1.969691941100000163e-02 3.911847587473413910e+02 7.314872669916483119e+02 1.173646532647866707e+03 1.710741789906573104e+03 -1.560980000000000034e+00
2.700000000000000000e+01 3.077886868636999784e-01 -1.300548565670800016e+00 3.645987895880638803e+02 6.826191085634540059e+02 1.096459003313219910e+03 1.598707754725047607e+03 -1.560980000000000034e+00
2.800000000000000000e+01 3.179074160615000255e-01 -2.350087776720500177e+00 3.406210091657342787e+02 6.384406574418759419e+02 1.026634242431474604e+03 1.497306242752855042e+03 -1.560980000000000034e+00
2.900000000000000000e+01 3.280261452591999860e-01 -3.203306038419099888e+00 3.189276688693697110e+02 5.983762452579610454e+02 9.632710029856496021e+02 1.405239281759861342e+03 -1.560980000000000034e+00
3.000000000000000000e+01 3.381448744569999776e-01 -3.889828614907400173e+00 2.992429348019240933e+02 5.619352897578165766e+02 9.056010482953106475e+02 1.321400381369756360e+03 -1.560980000000000034e+00
3.100000000000000000e+01 3.482636036548000247e-01 -4.434811793325099671e+00 2.813306830680036796e+02 5.286976929468917206e+02 8.529663328978565460e+02 1.244841665323384859e+03 -1.560980000000000034e+00
3.200000000000000000e+01 3.583823328524999852e-01 -4.859671270191999959e+00 2.649878872122474718e+02 4.983020781857383099e+02 8.048006220231355883e+02 1.174747400180400291e+03 -1.560980000000000034e+00
3.300000000000000000e+01 3.685010620502999767e-01 -5.182677501393800235e+00 2.500392537244364064e+02 4.704362522049930249e+02 7.606145892943707167e+02 1.110412535861750257e+03 -1.560980000000000034e+00
3.400000000000000000e+01 3.786197912481000238e-01 -5.419445500692400053e+00 2.363328431174778927e+02 4.448294236967594770e+02 7.199836597378783836e+02 1.051225202076048618e+03 -1.560980000000000034e+00
3.500000000000000000e+01 3.887385204457999843e-01 -5.583340119676099889e+00 2.237364747319682863e+02 4.212458182153932853e+02 6.825380347736938802e+02 9.966523484110141453e+02 -1.560980000000000034e+00
3.600000000000000000e+01 3.988572496435999759e-01 -5.685813259358400096e+00 2.121347586711843860e+02 3.994794102709254844e+02 6.479544626505163478e+02 9.462278990651055892e+02 -1.560980000000000034e+00
3.700000000000000000e+01 4.089759788414000230e-01 -5.736685832305999710e+00 2.014266330577671908e+02 3.793495547550206766e+02 6.159494136919238372e+02 8.995429311624251341e+02 -1.560980000000000034e+00
3.800000000000000000e+01 4.190947080390999835e-01 -5.744384586637499623e+00 1.915233103167427942e+02 3.606973465507763876e+02 5.862733928727926696e+02 8.562374911105733872e+02 -1.560980000000000034e+00
3.900000000000000000e+01 4.292134372368999751e-01 -5.716141898549899736e+00 1.823465568627013056e+02 3.433825729562973947e+02 5.587061780625075471e+02 8.159937441238015481e+02 -1.560980000000000034e+00
4.000000000000000000e+01 4.393321664347000222e-01 -5.658164903621200281e+00 1.738272457928802908e+02 3.272811512874756090e+02 5.330528158136734191e+02 7.785302144592084232e+02 -1.560980000000000034e+00
4.100000000000000000e+01 4.494508956323999826e-01 -5.575779221886000059e+00 1.659041339718451979e+02 3.122829654429418156e+02 5.091402400734859270e+02 7.435969223761649118e+02 -1.560980000000000034e+00
4.200000000000000000e+01 4.595696248301999742e-01 -5.473551443453599674e+00 1.585228250608521137e+02 2.982900321544403255e+02 4.868144054516153005e+02 7.109712619124521780e+02 -1.560980000000000034e+00
4.300000000000000000e+01 4.696883540278999902e-01 -5.355393798787299708e+00 1.516348866482150868e+02 2.852149408601395066e+02 4.659378477504731109e+02 6.804544932893909390e+02 -1.560980000000000034e+00
4.400000000000000000e+01 4.798070832256999818e-01 -5.224653879781399723e+00 1.451970960455300883e+02 2.729795216259830113e+02 4.463876003655639124e+02 6.518687475725034801e+02 -1.560980000000000034e+00
4.500000000000000000e+01 4.899258124234999734e-01 -5.084191650876499935e+00 1.391707938725768088e+02 2.615137038933590929e+02 4.280534086656750219e+02 6.250544598248682178e+02 -1.560980000000000034e+00
4.600000000000000000e+01 5.000445416212000449e-01 -4.936445745360599879e+00 1.335213281912004959e+02 2.507545355648578038e+02 4.108361946738531856e+02 5.998681623071893227e+02 -1.560980000000000034e+00
4.700000000000000000e+01 5.101632708190000365e-01 -4.783490605830300169e+00 1.282175751153839087e+02 2.406453372527240901e+02 3.946467327836281243e+02 5.761805811307006024e+02 -1.560980000000000034e+00
4.800000000000000000e+01 5.202820000168000281e-01 -4.627085818893499791e+00 1.232315240450759006e+02 2.311349709158847077e+02 3.794045041253668842e+02 5.538749897125899224e+02 -1.560980000000000034e+00
4.900000000000000000e+01 5.304007292144999886e-01 -4.468718763887600254e+00 1.185379180475774064e+02 2.221772055826832002e+02 3.650367026169832911e+02 5.328457802251302837e+02 -1.560980000000000034e+00
5.000000000000000000e+01 5.405194584122999801e-01 -4.309641549788000070e+00 1.141139410051384004e+02 2.137301657800095995e+02 3.514773701732681275e+02 5.129972207432105051e+02 -1.560980000000000034e+00
5.100000000000000000e+01 5.506381876100999717e-01 -4.150902985820099644e+00 1.099389448721889977e+02 2.057558506196496921e+02 3.386666424331743883e+02 4.942423710328719153e+02 -1.560980000000000034e+00
5.200000000000000000e+01 5.607569168078000432e-01 -3.993376340681099812e+00 1.059942113110519983e+02 1.982197134234046132e+02 3.265500890562619247e+02 4.765021343285567923e+02 -1.560980000000000034e+00
5.300000000000000000e+01 5.708756460056000348e-01 -3.837783412705200181e+00 1.022627428521574018e+02 1.910902933559416113e+02 3.150781354550064179e+02 4.597044259478125809e+02 -1.560980000000000034e+00
5.400000000000000000e+01 5.809943752034000264e-01 -3.684715432545300207e+00 9.872907956383289729e+01 1.843388919036526943e+02 3.042055546212401964e+02 4.437834426526421794e+02 -1.560980000000000034e+00
5.500000000000000000e+01 5.911131044010999869e-01 -3.534651222687000161e+00 9.537913771636399929e+01 1.779392880638301051e+02 2.938910196043769929e+02 4.286790190462380110e+02 -1.560980000000000034e+00
5.600000000000000000e+01 6.012318335988999785e-01 -3.387972974169000118e+00 9.220006756354679567e+01 1.718674870731312012e+02 2.840967085013135147e+02 4.143360593748762994e+02 -1.560980000000000034e+00
5.700000000000000000e+01 6.113505627966999700e-01 -3.244979959094699939e+00 8.918012766100949307e+01 1.661014982574776866e+02 2.747879550871692800e+02 4.007040348605538043e+02 -1.560980000000000034e+00
5.800000000000000000e+01 6.214692919944000415e-01 -3.105900437765400035e+00 8.630857364597579817e+01 1.606211382271453090e+02 2.659329391919036993e+02 3.877365380466064266e+02 -1.560980000000000034e+00
5.900000000000000000e+01 6.315880211922000331e-01 -2.970902020920100028e+00 8.357555960668699413e+01 1.554078561689719038e+02 2.575024117141849160e+02 3.753908869322125952e+02 -1.560980000000000034e+00
6.000000000000000000e+01 6.417067503900000247e-01 -2.840100652940900083e+00 8.097205044069180246e+01 1.504445784642639126e+02 2.494694500184737080e+02 3.636277726339092737e+02 -1.560980000000000034e+00
6.100000000000000000e+01 6.518254795876999852e-01 -2.713568428235099805e+00 7.848974389856860512e+01 1.457155702348437103e+02 2.418092398633972095e+02 3.524109452148804280e+02 -1.560980000000000034e+00
6.200000000000000000e+01 6.619442087854999768e-01 -2.591340365120299971e+00 7.612100101250840112e+01 1.412063117485016051e+02 2.344988807240173116e+02 3.417069330327200873e+02 -1.560980000000000034e+00
6.300000000000000000e+01 6.720629379832999684e-01 -2.473420287937099893e+00 7.385878410407480033e+01 1.369033878959727986e+02 2.275172116310334900e+02 3.314847915934835783e+02 -1.560980000000000034e+00
6.400000000000000000e+01 6.821816671810000399e-01 -2.359785917861100035e+00 7.169660121487180504e+01 1.327943891880954084e+02 2.208446551666692130e+02 3.217158784275142125e+02 -1.560980000000000034e+00
6.500000000000000000e+01 6.923003963788000314e-01 -2.250393288173300199e+00 6.962845642877179841e+01 1.288678229203243006e+02 2.144630774351421962e+02 3.123736509511061854e+02 -1.560980000000000034e+00
6.600000000000000000e+01 7.024191255766000230e-01 -2.145180558525200176e+00 6.764880525823559765e+01 1.251130333429603070e+02 2.083556622244838081e+02 3.034334846944692003e+02 -1.560980000000000034e+00
6.700000000000000000e+01 7.125378547742999835e-01 -2.044071307109800006e+00 6.575251460095130085e+01 1.215201298002985055e+02 2.025067977318321937e+02 2.948725095665632239e+02 -1.560980000000000034e+00
6.800000000000000000e+01 7.226565839720999751e-01 -1.946977378327499952e+00 6.393482670827850001e+01 1.180799219506750006e+02 1.969019744200874129e+02 2.866694621650527779e+02 -1.560980000000000034e+00
6.900000000000000000e+01 7.327753131698999667e-01 -1.853801319464100095e+00 6.219132671793079936e+01 1.147838612783763068e+02 1.915276928507279877e+02 2.788045523516889261e+02 -1.560980000000000034e+00
7.000000000000000000e+01 7.428940423676000382e-01 -1.764438492565600036e+00 6.051791339159719740e+01 1.116239882153521989e+02 1.863713802985795951e+02 2.712593425487078207e+02 -1.560980000000000034e+00
7.100000000000000000e+01 7.530127715654000298e-01 -1.678778860825099972e+00 5.891077266867849715e+01 1.085928842699590007e+02 1.814213153251610038e+02 2.640166383882117884e+02 -1.560980000000000034e+00
7.200000000000000000e+01 7.631315007632000214e-01 -1.596708539763499912e+00 5.736635377627870014e+01 1.056836286087968944e+02 1.766665593340329963e+02 2.570603895197481279e+02 -1.560980000000000034e+00
7.300000000000000000e+01 7.732502299608999818e-01 -1.518111096969700036e+00 5.588134755141400234e+01 1.028897586571072935e+02 1.720968945139512130e+02 2.503755995028272139e+02 -1.560980000000000034e+00
7.400000000000000000e+01 7.833689591586999734e-01 -1.442868670737700088e+00 5.445266686139260059e+01 1.002052342711070025e+02 1.677027673795417115e+02 2.439482438654160035e+02 -1.560980000000000034e+00
7.500000000000000000e+01 7.934876883564999650e-01 -1.370862903069199890e+00 5.307742876497140116e+01 9.762440513506570028e+01 1.634752374396547054e+02 2.377651954772447880e+02 -1.560980000000000034e+00
7.600000000000000000e+01 8.036064175542000365e-01 -1.301975731700699912e+00 5.175293835553330268e+01 9.514198104419119773e+01 1.594059303985548013e+02 2.318141565144146057e+02 -1.560980000000000034e+00
7.700000000000000000e+01 8.137251467520000281e-01 -1.236090044017400080e+00 5.047667403329580083e+01 9.275300479322200431e+01 1.554869955001236121e+02 2.260835963529202104e+02 -1.560980000000000034e+00
7.800000000000000000e+01 8.238438759498000197e-01 -1.173090230646200105e+00 4.924627412463409826e+01 9.045282741048400510e+01 1.517110665287449081e+02 2.205626948162077952e+02 -1.560980000000000034e+00
7.900000000000000000e+01 8.339626051474999802e-01 -1.112862620753900078e+00 4.805952464427849691e+01 8.823708551176740400e+01 1.480712262266845016e+02 2.152412902522839886e+02 -1.560980000000000034e+00
8.000000000000000000e+01 8.440813343452999717e-01 -1.055295857809199989e+00 4.691434817411270330e+01 8.610168055807490362e+01 1.445609736455253085e+02 2.101098319761321136e+02 -1.560980000000000034e+00
8.100000000000000000e+01 8.542000635430999633e-01 -1.000281180177100104e+00 4.580879366516570173e+01 8.404275985517790559e+01 1.411741943012233094e+02 2.051593366649885866e+02 -1.560980000000000034e+00
8.200000000000000000e+01 8.643187927408000348e-01 -9.477126524975000299e-01 4.474102714708639894e+01 8.205669911367830593e+01 1.379051327655701016e+02 2.003813483443585994e+02 -1.560980000000000034e+00
8.300000000000000000e+01 8.744375219386000264e-01 -8.974873393876999783e-01 4.370932319279540224e+01 8.014008643248679675e+01 1.347483675075216070e+02 1.957679016147064033e+02 -1.560980000000000034e+00
8.400000000000000000e+01 8.845562511364000180e-01 -8.495054332634000005e-01 4.271205712914790098e+01 7.828970757469220132e+01 1.316987877729602019e+02 1.913114878381281869e+02 -1.560980000000000034e+00
8.500000000000000000e+01 8.946749803340999785e-01 -8.036703368101000278e-01 4.174769786363780355e+01 7.650253241792340475e+01 1.287515723364066105e+02 1.870050240071788892e+02 -1.560980000000000034e+00
8.600000000000000000e+01 9.047937095318999701e-01 -7.598887250692000217e-01 4.081480133650369879e+01 7.477570246788189934e+01 1.259021698818958015e+02 1.828418240662923040e+02 -1.560980000000000034e+00
8.700000000000000000e+01 9.149124387296999616e-01 -7.180705629946999569e-01 3.991200446548040048e+01 7.310651935206550434e+01 1.231462809881989955e+02 1.788155724493801131e+02 -1.560980000000000034e+00
8.800000000000000000e+01 9.250311679274000332e-01 -6.781291121246000309e-01 3.903801960724840114e+01 7.149243419688170320e+01 1.204798414501182009e+02 1.749202996650745092e+02 -1.560980000000000034e+00
8.900000000000000000e+01 9.351498971252000247e-01 -6.399809106856000351e-01 3.819162945384189811e+01 6.993103781432360222e+01 1.178990069083912999e+02 1.711503597252707891e+02 -1.560980000000000034e+00
9.000000000000000000e+01 9.452686263230000163e-01 -6.035457400104999870e-01 3.737168231527459739e+01 6.842005163246830080e+01 1.154001386304341992e+02 1.675004092832616038e+02 -1.560980000000000034e+00
9.100000000000000000e+01 9.553873555206999768e-01 -5.687465715651000009e-01 3.657708779261739807e+01 6.695731930244019736e+01 1.129797903707503934e+02 1.639653883154857112e+02 -1.560980000000000034e+00
9.200000000000000000e+01 9.655060847184999684e-01 -5.355095088804999737e-01 3.580681277465129853e+01 6.554079892313430378e+01 1.106346961982668944e+02 1.605405022329491942e+02 -1.560980000000000034e+00
9.300000000000000000e+01 9.756248139162000399e-01 -5.037637181438999745e-01 3.505987773148429909e+01 6.416855584126659551e+01 1.083617592070271058e+02 1.572212052934083886e+02 -1.560980000000000034e+00
9.400000000000000000e+01 9.857435431140000315e-01 -4.734413509907999806e-01 3.433535331170290306e+01 6.283875596375479944e+01 1.061580410630708968e+02 1.540031852140782860e+02 -1.560980000000000034e+00
9.500000000000000000e+01 9.958622723118000231e-01 -4.444774627192999983e-01 3.363235717181589735e+01 6.154965955864859950e+01 1.040207522872983930e+02 1.508823488767719141e+02 -1.560980000000000034e+00
9.600000000000000000e+01 1.005981001509500095e+00 -4.168099241880999783e-01 3.295005104936110030e+01 6.029961549039399671e+01 1.019472432475999994e+02 1.478548090539509019e+02 -1.560980000000000034e+00
9.700000000000000000e+01 1.016099730707300086e+00 -3.903793346296999811e-01 3.228763805724879887e+01 5.908705586331819859e+01 9.993499576212130364e+01 1.449168720559349026e+02 -1.560980000000000034e+00
9.800000000000000000e+01 1.026218459905100078e+00 -3.651289269802999726e-01 3.164436016201389990e+01 5.791049103619049987e+01 9.798161531019050585e+01 1.420650262393583034e+02 -1.560980000000000034e+00
9.900000000000000000e+01 1.036337189102799927e+00 -3.410044797042000031e-01 3.101949585842229951e+01 5.676850498074799845e+01 9.608482375860180014e+01 1.392959313026443908e+02 -1.560980000000000034e+00
1.000000000000000000e+02 1.046455918300599919e+00 -3.179542203422000002e-01 3.041235799065080059e+01 5.565975095947290185e+01 9.424245260282640402e+01 1.366064083112121068e+02 -1.560980000000000034e+00
1.010000000000000000e+02 1.056574647498399910e+00 -2.959287331898999840e-01 2.982229174221100010e+01 5.458294749317600036e+01 9.245243665983589665e+01 1.339934303922688912e+02 -1.560980000000000034e+00
1.020000000000000000e+02 1.066693376696099982e+00 -2.748808692834999734e-01 2.924867276554600082e+01 5.353687460035160228e+01 9.071280817241169814e+01 1.314541140523238880e+02 -1.560980000000000034e+00
1.030000000000000000e+02 1.076812105893899973e+00 -2.547656546541000044e-01 2.869090542769160024e+01 5.252037028502869731e+01 8.902169131667399427e+01 1.289857110684799864e+02 -1.560980000000000034e+00
1.040000000000000000e+02 1.086930835091699965e+00 -2.355402011200999901e-01 2.814842118823749928e+01 5.153232725717960250e+01 8.737729706733060198e+01 1.265856009087215028e+02 -1.560980000000000034e+00
1.050000000000000000e+02 1.097049564289400037e+00 -2.171636196555999931e-01 2.762067708323240112e+01 5.057168986722430049e+01 8.577791839470199875e+01 1.242512836477208964e+02 -1.560980000000000034e+00
1.060000000000000000e+02 1.107168293487200028e+00 -1.995969341414000064e-01 2.710715430841679918e+01 4.963745123600030240e+01 8.422192576954219589e+01 1.219803733334224063e+02 -1.560980000000000034e+00
1.070000000000000000e+02 1.117287022685000020e+00 -1.828030000636000074e-01 2.660735689839490092e+01 4.872865057167520320e+01 8.270776295870319927e+01 1.197705917792653025e+02 -1.560980000000000034e+00
1.080000000000000000e+02 1.127405751882700091e+00 -1.667464233437999932e-01 2.612081049002700084e+01 4.784437065548389967e+01 8.123394307947630466e+01 1.176197627482518016e+02 -1.560980000000000034e+00
1.090000000000000000e+02 1.137524481080500083e+00 -1.513934818890000089e-01 2.564706116669319869e+01 4.698373548638220143e+01 7.979904491525189769e+01 1.155258064975741945e+02 -1.560980000000000034e+00
1.100000000000000000e+02 1.147643210278300074e+00 -1.367120506927000101e-01 2.518567438064140163e+01 4.614590807094150193e+01 7.840170943893380695e+01 1.134867346676713993e+02 -1.560980000000000034e+00
1.110000000000000000e+02 1.157761939475999924e+00 -1.226715295218999968e-01 2.473623393787289970e+01 4.533008835326889852e+01 7.704063656511600300e+01 1.115006454787664012e+02 -1.560980000000000034e+00
1.120000000000000000e+02 1.167880668673799915e+00 -1.092427725258000026e-01 2.429834104470220169e+01 4.453551126780629943e+01 7.571458209476629975e+01 1.095657192234767052e+02 -1.560980000000000034e+00
1.130000000000000000e+02 1.177999397871599907e+00 -9.639802011730000397e-02 2.387161342816380127e+01 4.376144491473770159e+01 7.442235484803730117e+01 1.076802140327162931e+02 -1.560980000000000034e+00
1.140000000000000000e+02 1.188118127069299979e+00 -8.411083502390000188e-02 2.345568448804269934e+01 4.300718884186740354e+01 7.316281396100440304e+01 1.058424618913676056e+02 -1.560980000000000034e+00
1.150000000000000000e+02 1.198236856267099970e+00 -7.235604003010000229e-02 2.305020251993079938e+01 4.227207243086029820e+01 7.193486634662639290e+01 1.040508648943327046e+02 -1.560980000000000034e+00
1.160000000000000000e+02 1.208355585464899962e+00 -6.110965707689999804e-02 2.265482997787709962e+01 4.155545338057380178e+01 7.073746431048449779e+01 1.023038917214933008e+02 -1.560980000000000034e+00
1.170000000000000000e+02 1.218474314662600033e+00 -5.034885153219999937e-02 2.226924277183670142e+01 4.085671627599119660e+01 6.956960329334519599e+01 1.006000743158255943e+02 -1.560980000000000034e+00
1.180000000000000000e+02 1.228593043860400025e+00 -4.005187758019999877e-02 2.189312962437630006e+01 4.017527124419380158e+01 6.843031975123180644e+01 9.893800475922080295e+01 -1.560980000000000034e+00
1.190000000000000000e+02 1.238711773058200016e+00 -3.019802375309999995e-02 2.152619145383980026e+01 3.951055268711579771e+01 6.731868916123589486e+01 9.731633232379890330e+01 -1.560980000000000034e+00
1.200000000000000000e+02 1.248830502255900088e+00 -2.076756552740000039e-02 2.116814078859589898e+01 3.886201808548980097e+01 6.623382412947709952e+01 9.573376069016740075e+01 -1.560980000000000034e+00
1.210000000000000000e+02 1.258949231453700079e+00 -1.174171491050000037e-02 2.081870122560090053e+01 3.822914687368500353e+01 6.517487261491230299e+01 9.418904532706069688e+01 -1.560980000000000034e+00
1.220000000000000000e+02 1.269067960651500071e+00 -3.102578207699999927e-03 2.047760691532619859e+01 3.761143937476060017e+01 6.414101624241540378e+01 9.268099101416710539e+01 -1.560980000000000034e+00
1.230000000000000000e+02 1.279186689849199920e+00 5.166890621999999621e-03 2.014460207245139856e+01 3.700841579799440240e+01 6.313146872093830098e+01 9.120844950188730138e+01 -1.560980000000000034e+00
1.240000000000000000e+02 1.289305419046999912e+00 1.308293089230000081e-02 1.981944051586710032e+01 3.641961529300699851e+01 6.214547434489300315e+01 8.977031730564689838e+01 -1.560980000000000034e+00
1.250000000000000000e+02 1.299424148244799904e+00 2.066101234990000077e-02 1.950188523490090020e+01 3.584459505121579781e+01 6.118230656074749874e+01 8.836553361416160612e+01 -1.560980000000000034e+00
1.260000000000000000e+02 1.309542877442499975e+00 2.791587625589999830e-02 1.919170797828079955e+01 3.528292946212690140e+01 6.024126664432459677e+01 8.699307831418460069e+01 -1.560980000000000034e+00
1.270000000000000000e+02 1.319661606640299967e+00 3.486156797239999688e-02 1.888868886409520087e+01 3.473420931206909756e+01 5.932168241264309927e+01 8.565197012269439369e+01 -1.560980000000000034e+00
1.280000000000000000e+02 1.329780335838099958e+00 4.151147425269999941e-02 1.859261601044260104e+01 3.419804102786569899e+01 5.842290703160210086e+01 8.434126481636690187e+01 -1.560980000000000034e+00
1.290000000000000000e+02 1.339899065035800030e+00 4.787835272060000230e-02 1.830328518663380066e+01 3.367404595939230205e+01 5.754431786966340212e+01 8.306005355614179564e+01 -1.560980000000000034e+00
1.300000000000000000e+02 1.350017794233600021e+00 5.397436568620000291e-02 1.802049948539179880e+01 3.316185970240960046e+01 5.668531542326230266e+01 8.180746130136380145e+01 -1.560980000000000034e+00
1.310000000000000000e+02 1.360136523431400013e+00 5.981110651600000244e-02 1.774406900139139864e+01 3.266113145520059646e+01 5.584532228632979667e+01 8.058264530218970378e+01 -1.560980000000000034e+00
1.320000000000000000e+02 1.370255252629100085e+00 6.539962988979999836e-02 1.747381054160230107e+01 3.217152340913779796e+01 5.502378218076769656e+01 7.938479367502199580e+01 -1.560980000000000034e+00
1.330000000000000000e+02 1.380373981826900076e+00 7.075047760020000687e-02 1.720954733529319824e+01 3.169271017335109875e+01 5.422015903893920097e+01 7.821312404966019471e+01 -1.560980000000000034e+00
1.340000000000000000e+02 1.390492711024700068e+00 7.587370316050000285e-02 1.695110877165580021e+01 3.122437822496720017e+01 5.343393612074130061e+01 7.706688228343230662e+01 -1.560980000000000034e+00
1.350000000000000000e+02 1.400611440222399917e+00 8.077889716680000665e-02 1.669833013850229975e+01 3.076622539146239887e+01 5.266461518904409900e+01 7.594534124262480645e+01 -1.560980000000000034e+00
1.360000000000000000e+02 1.410730169420199909e+00 8.547520845870000550e-02 1.645105238407100146e+01 3.031796035653740162e+01 5.191171571577599764e+01 7.484779964421379361e+01 -1.560980000000000034e+00
1.370000000000000000e+02 1.420848898617999900e+00 8.997136705019999348e-02 1.620912188160160028e+01 2.987930219296379875e+01 5.117477413177240209e+01 7.377358095617249489e+01 -1.560980000000000034e+00
1.380000000000000000e+02 1.430967627815699972e+00 9.427570383090000394e-02 1.597239021251739999e+01 2.944997991705630014e+01 5.045334311580840136e+01 7.272203235164440116e+01 -1.560980000000000034e+00
1.390000000000000000e+02 1.441086357013499963e+00 9.839617098340000534e-02 1.574071395715860078e+01 2.902973206728940170e+01 4.974699091302390030e+01 7.169252371441089622e+01 -1.560980000000000034e+00
1.400000000000000000e+02 1.451205086211299955e+00 1.023403592943999962e-01 1.551395449318260056e+01 2.861830630134669917e+01 4.905530068914880104e+01 7.068444669333969443e+01 -1.560980000000000034e+00
1.410000000000000000e+02 1.461323815409000026e+00 1.061155164418999958e-01 1.529197780692789976e+01 2.821545901508060084e+01 4.837786991660779989e+01 6.969721380283920098e+01 -1.560980000000000034e+00
1.420000000000000000e+02 1.471442544606800018e+00 1.097285649611000058e-01 1.507465431027410041e+01 2.782095498020530044e+01 4.771430979202580147e+01 6.873025756523590246e+01 -1.560980000000000034e+00
1.430000000000000000e+02 1.481561273804600010e+00 1.131861153137000003e-01 1.486185867128330074e+01 2.743456699630669959e+01 4.706424467155839864e+01 6.778302969620149554e+01 -1.560980000000000034e+00
