  1            0.00136799      19362.62533279      71407.81202614         -0.59296400
  2            0.02189466         58.01402857        261.18853482         -0.59296400
  3            0.04242134          4.58341174         58.70578611         -0.59296400
  4            0.06294802         -3.78651090         20.79358455         -0.59296400
  5            0.08347469         -5.12684311          8.85352437         -0.59296400
  6            0.10400137         -4.72057812          4.29573153         -0.59296400
  7            0.12452804         -3.93114893          2.37441181         -0.59296400
  8            0.14505472         -3.17622419          1.48100862         -0.59296400
  9            0.16558140         -2.57113119          0.99191764         -0.59296400
 10            0.18610807         -2.12744255          0.67661428         -0.59296400
 11            0.20663475         -1.82291672          0.46714083         -0.59296400
 12            0.22716142         -1.62629760          0.33458498         -0.59296400
 13            0.24768810         -1.50660560          0.25470606         -0.59296400
 14            0.26821477         -1.43764367          0.20751139         -0.59296400
 15            0.28874145         -1.39997233          0.17893021         -0.59296400
 16            0.30926813         -1.38059942          0.16035159         -0.59296400
 17            0.32979480         -1.37141953          0.14704577         -0.59296400
 18            0.35032148         -1.36755895          0.13660564         -0.59296400
 19            0.37084815         -1.36614314          0.12785844         -0.59296400
 20            0.39137483         -1.36551243          0.12023281         -0.59296400
 21            0.41190150         -1.36475376          0.11343176         -0.59296400
 22            0.43242818         -1.36342233          0.10727885         -0.59296400
 23            0.45295486         -1.36137007          0.10165213         -0.59296400
 24            0.47348153         -1.35863445          0.09645841         -0.59296400
 25            0.49400821         -1.35536281          0.09162411         -0.59296400
 26            0.51453488         -1.35175934          0.08709172         -0.59296400
 27            0.53506156         -1.34804777          0.08281776         -0.59296400
 28            0.55558824         -1.34444528          0.07877066         -0.59296400
 29            0.57611491         -1.34114495          0.07492854         -0.59296400
 30            0.59664159         -1.33830464          0.07127685         -0.59296400
 31            0.61716826         -1.33604084          0.06780638         -0.59296400
 32            0.63769494         -1.33442635          0.06451137         -0.59296400
 33            0.65822161         -1.33349094          0.06138815         -0.59296400
 34            0.67874829         -1.33322425          0.05843399         -0.59296400
 35            0.69927497         -1.33358051          0.05564637         -0.59296400
 36            0.71980164         -1.33448430          0.05302241         -0.59296400
 37            0.74032832         -1.33583713          0.05055857         -0.59296400
 38            0.76085499         -1.33752416          0.04825042         -0.59296400
 39            0.78138167         -1.33942086          0.04609260         -0.59296400
 40            0.80190834         -1.34139903          0.04407889         -0.59296400
 41            0.82243502         -1.34333213          0.04220221         -0.59296400
 42            0.84296170         -1.34509965          0.04045485         -0.59296400
 43            0.86348837         -1.34659047          0.03882857         -0.59296400
 44            0.88401505         -1.34770524          0.03731482         -0.59296400
 45            0.90454172         -1.34835780          0.03590493         -0.59296400
 46            0.92506840         -1.34847584          0.03459030         -0.59296400
 47            0.94559508         -1.34800087          0.03336251         -0.59296400
 48            0.96612175         -1.34688777          0.03221355         -0.59296400
 49            0.98664843         -1.34510388          0.03113584         -0.59296400
 50            1.00717510         -1.34262787          0.03012237         -0.59296400
 51            1.02770178         -1.33944857          0.02916673         -0.59296400
 52            1.04822845         -1.33556362          0.02826314         -0.59296400
 53            1.06875513         -1.33097825          0.02740642         -0.59296400
 54            1.08928181         -1.32570404          0.02659203         -0.59296400
 55            1.10980848         -1.31975778          0.02581594         -0.59296400
 56            1.13033516         -1.31316051          0.02507470         -0.59296400
 57            1.15086183         -1.30593655          0.02436527         -0.59296400
 58            1.17138851         -1.29811270          0.02368507         -0.59296400
 59            1.19191518         -1.28971760          0.02303186         -0.59296400
 60            1.21244186         -1.28078109          0.02240371         -0.59296400
 61            1.23296854         -1.27133376          0.02179895         -0.59296400
 62            1.25349521         -1.26140648          0.02121616         -0.59296400
 63            1.27402189         -1.25103011          0.02065407         -0.59296400
 64            1.29454856         -1.24023519          0.02011159         -0.59296400
 65            1.31507524         -1.22905173          0.01958774         -0.59296400
 66            1.33560192         -1.21750906          0.01908166         -0.59296400
 67            1.35612859         -1.20563566          0.01859255         -0.59296400
 68            1.37665527         -1.19345908          0.01811971         -0.59296400
 69            1.39718194         -1.18100589          0.01766248         -0.59296400
 70            1.41770862         -1.16830158          0.01722025         -0.59296400
 71            1.43823529         -1.15537058          0.01679244         -0.59296400
 72            1.45876197         -1.14223626          0.01637852         -0.59296400
 73            1.47928865         -1.12892086          0.01597799         -0.59296400
 74            1.49981532         -1.11544558          0.01559035         -0.59296400
 75            1.52034200         -1.10183054          0.01521515         -0.59296400
 76            1.54086867         -1.08809485          0.01485193         -0.59296400
 77            1.56139535         -1.07425662          0.01450027         -0.59296400
 78            1.58192202         -1.06033296          0.01415976         -0.59296400
 79            1.60244870         -1.04634008          0.01383000         -0.59296400
 80            1.62297538         -1.03229328          0.01351061         -0.59296400
 81            1.64350205         -1.01820698          0.01320122         -0.59296400
 82            1.66402873         -1.00409481          0.01290148         -0.59296400
 83            1.68455540         -0.98996957          0.01261103         -0.59296400
 84            1.70508208         -0.97584335          0.01232955         -0.59296400
 85            1.72560876         -0.96172749          0.01205672         -0.59296400
 86            1.74613543         -0.94763267          0.01179223         -0.59296400
 87            1.76666211         -0.93356889          0.01153578         -0.59296400
 88            1.78718878         -0.91954556          0.01128707         -0.59296400
 89            1.80771546         -0.90557150          0.01104584         -0.59296400
 90            1.82824213         -0.89165496          0.01081182         -0.59296400
 91            1.84876881         -0.87780367          0.01058475         -0.59296400
 92            1.86929549         -0.86402484          0.01036439         -0.59296400
 93            1.88982216         -0.85032523          0.01015048         -0.59296400
 94            1.91034884         -0.83671112          0.00994282         -0.59296400
 95            1.93087551         -0.82318837          0.00974116         -0.59296400
 96            1.95140219         -0.80976244          0.00954531         -0.59296400
 97            1.97192886         -0.79643839          0.00935505         -0.59296400
 98            1.99245554         -0.78322092          0.00917019         -0.59296400
 99            2.01298222         -0.77011437          0.00899055         -0.59296400
100            2.03350889         -0.75712276          0.00881594         -0.59296400
101            2.05403557         -0.74424978          0.00864618         -0.59296400
102            2.07456224         -0.73149884          0.00848111         -0.59296400
103            2.09508892         -0.71887305          0.00832056         -0.59296400
104            2.11561560         -0.70637527          0.00816439         -0.59296400
105            2.13614227         -0.69400807          0.00801244         -0.59296400
106            2.15666895         -0.68177382          0.00786457         -0.59296400
107            2.17719562         -0.66967463          0.00772064         -0.59296400
108            2.19772230         -0.65771239          0.00758052         -0.59296400
109            2.21824897         -0.64588880          0.00744408         -0.59296400
110            2.23877565         -0.63420535          0.00731120         -0.59296400
111            2.25930233         -0.62266335          0.00718176         -0.59296400
112            2.27982900         -0.61126392          0.00705565         -0.59296400
113            2.30035568         -0.60000802          0.00693276         -0.59296400
114            2.32088235         -0.58889646          0.00681299         -0.59296400
115            2.34140903         -0.57792988          0.00669623         -0.59296400
116            2.36193570         -0.56710879          0.00658239         -0.59296400
117            2.38246238         -0.55643355          0.00647137         -0.59296400
118            2.40298906         -0.54590441          0.00636309         -0.59296400
119            2.42351573         -0.53552147          0.00625745         -0.59296400
120            2.44404241         -0.52528475          0.00615438         -0.59296400
121            2.46456908         -0.51519414          0.00605380         -0.59296400
122            2.48509576         -0.50524942          0.00595562         -0.59296400
123            2.50562244         -0.49545029          0.00585978         -0.59296400
124            2.52614911         -0.48579634          0.00576620         -0.59296400
125            2.54667579         -0.47628709          0.00567481         -0.59296400
126            2.56720246         -0.46692197          0.00558556         -0.59296400
127            2.58772914         -0.45770033          0.00549836         -0.59296400
128            2.60825581         -0.44862146          0.00541317         -0.59296400
129            2.62878249         -0.43968457          0.00532992         -0.59296400
130            2.64930917         -0.43088881          0.00524855         -0.59296400
131            2.66983584         -0.42223327          0.00516902         -0.59296400
132            2.69036252         -0.41371698          0.00509126         -0.59296400
133            2.71088919         -0.40533893          0.00501523         -0.59296400
134            2.73141587         -0.39709804          0.00494087         -0.59296400
135            2.75194254         -0.38899321          0.00486814         -0.59296400
136            2.77246922         -0.38102328          0.00479699         -0.59296400
137            2.79299590         -0.37318706          0.00472738         -0.59296400
138            2.81352257         -0.36548332          0.00465926         -0.59296400
139            2.83404925         -0.35791080          0.00459259         -0.59296400
140            2.85457592         -0.35046820          0.00452734         -0.59296400
141            2.87510260         -0.34315420          0.00446346         -0.59296400
142            2.89562927         -0.33596746          0.00440091         -0.59296400
143            2.91615595         -0.32890660          0.00433966         -0.59296400
144            2.93668263         -0.32197023          0.00427967         -0.59296400
145            2.95720930         -0.31515695          0.00422092         -0.59296400
146            2.97773598         -0.30846533          0.00416336         -0.59296400
147            2.99826265         -0.30189392          0.00410697         -0.59296400
148            3.01878933         -0.29544127          0.00405171         -0.59296400
149            3.03931601         -0.28910592          0.00399755         -0.59296400
150            3.05984268         -0.28288639          0.00394448         -0.59296400
151            3.08036936         -0.27678120          0.00389245         -0.59296400
152            3.10089603         -0.27078885          0.00384144         -0.59296400
153            3.12142271         -0.26490786          0.00379142         -0.59296400
154            3.14194938         -0.25913673          0.00374237         -0.59296400
155            3.16247606         -0.25347395          0.00369427         -0.59296400
156            3.18300274         -0.24791802          0.00364709         -0.59296400
157            3.20352941         -0.24246745          0.00360081         -0.59296400
158            3.22405609         -0.23712073          0.00355540         -0.59296400
159            3.24458276         -0.23187637          0.00351085         -0.59296400
160            3.26510944         -0.22673287          0.00346713         -0.59296400
161            3.28563611         -0.22168873          0.00342422         -0.59296400
162            3.30616279         -0.21674249          0.00338211         -0.59296400
163            3.32668947         -0.21189265          0.00334077         -0.59296400
