  1            1.00000000         -0.08187875          0.04553698          0.29647904          0.43411926          0.58837340          0.77412874          1.08957512
  2            5.00000000         -0.02445553          0.00182148          0.00397752          0.01736477          0.02068217          0.03096515          0.04047958
  3            9.00000000         -0.02417192          0.00056218          0.00086741          0.00535950          0.00599849          0.00955714          0.01148931
  4           13.00000000         -0.02410596          0.00026945          0.00036310          0.00256875          0.00278964          0.00458064          0.00524291
  5           17.00000000         -0.02366263          0.00015757          0.00019809          0.00150214          0.00160358          0.00267865          0.00297834
  6           21.00000000         -0.02217086          0.00010326          0.00012486          0.00098440          0.00104025          0.00175539          0.00191849
  7           25.00000000         -0.01967762          0.00007286          0.00008614          0.00069459          0.00072957          0.00123861          0.00133993
  8           29.00000000         -0.01657451          0.00005415          0.00006322          0.00051619          0.00054033          0.00092049          0.00099005
  9           33.00000000         -0.01327390          0.00004182          0.00004855          0.00039864          0.00041663          0.00071086          0.00076259
 10           37.00000000         -0.01010777          0.00003326          0.00003862          0.00031711          0.00033142          0.00056547          0.00060660
