  1            1.00000000         -1.21274447          0.03910655         -0.14775184          0.37281582          0.15148838          0.66481143          0.47099190
  2            5.00000000         -1.18419818          0.00156426         -0.03190013          0.01491263          0.00349123          0.02659246          0.01797888
  3            9.00000000         -1.13441048          0.00048280         -0.01539129          0.00460266          0.00085388          0.00820755          0.00530705
  4           13.00000000         -0.94888032          0.00023140         -0.00005631          0.00220601          0.00137527          0.00393380          0.00298811
  5           17.00000000         -0.74248410          0.00013532          0.00012493          0.00129002          0.00125874          0.00230039          0.00222519
  6           21.00000000         -0.56622976          0.00008868          0.00009010          0.00084539          0.00084966          0.00150751          0.00151943
  7           25.00000000         -0.42713286          0.00006257          0.00006516          0.00059651          0.00060405          0.00106370          0.00108440
  8           29.00000000         -0.32110699          0.00004650          0.00004887          0.00044330          0.00045014          0.00079050          0.00080931
  9           33.00000000         -0.24201318          0.00003591          0.00003788          0.00034235          0.00034803          0.00061048          0.00062612
 10           37.00000000         -0.18388539          0.00002857          0.00003018          0.00027233          0.00027698          0.00048562          0.00049844
