  1            0.00436696        255.98889687        728.85074538          2.03298648
  2            0.00043670        930.28121150       1580.76072121        203.29864770
  3            0.00087339        777.79855747        940.34996181         50.82466193
  4            0.00131009        749.54782062        821.73438606         22.58873863
  5            0.00174679        739.64348535        780.19011175         12.70616548
  6            0.00218348        735.03853326        760.91915704          8.13194591
  7            0.00262018        732.50762149        750.37489172          5.64718466
  8            0.00305688        730.91158290        743.76826800          4.14895199
  9            0.00349357        713.58844543        730.79475200          3.17654137
 10            0.00393027        520.03006604        729.41785603          2.50985985
 11            0.00436696        255.98889687        728.85074538          2.03298648
 12            0.00480366        -51.58841058        728.43151716          1.68015411
 13            0.00524036       -376.20822955        728.09980858          1.41179616
 14            0.00567705       -695.67237170        727.82606318          1.20295058
 15            0.00611375       -995.45903301        727.59230629          1.03723800
 16            0.00655045      -1268.42867762        727.38673089          0.90354955
 17            0.00698714      -1512.59337071        727.20123449          0.79413534
 18            0.00742384      -1728.88682106        727.03008094          0.70345553
 19            0.00786054      -1919.62096727        726.86910792          0.62746496
 20            0.00829723      -2087.58794820        726.71523235          0.56315415
 21            0.00873393      -2235.59368052        726.56612980          0.50824662
 22            0.00917063      -2366.24197562        726.42002049          0.46099467
 23            0.00960732      -2481.85291281        726.27552284          0.42003853
 24            0.01004402      -2584.44869072        726.13155123          0.38430746
 25            0.01048072      -2675.77078571        725.98724312          0.35294904
 26            0.01091741      -2757.30960125        725.84190644          0.32527784
 27            0.01135411      -2830.33721687        725.69498082          0.30073764
 28            0.01179080      -2895.93882862        725.54600884          0.27887332
 29            0.01222750      -2955.04104682        725.39461432          0.25930950
 30            0.01266420      -3008.43650597        725.24048582          0.24173442
 31            0.01310089      -3056.80485627        725.08336386          0.22588739
 32            0.01353759      -3100.73047055        724.92303107          0.21154906
 33            0.01397429      -3140.71728870        724.75930442          0.19853384
 34            0.01441098      -3177.20122451        724.59202910          0.18668379
 35            0.01484768      -3210.56052460        724.42107360          0.17586388
 36            0.01528438      -3241.12442044        724.24632584          0.16595808
 37            0.01572107      -3269.18036366        724.06768995          0.15686624
 38            0.01615777      -3294.98008798        723.88508372          0.14850157
 39            0.01659447      -3318.74469971        723.69843651          0.14078854
 40            0.01703116      -3340.66896327        723.50768746          0.13366118
 41            0.01746786      -3360.92491918        723.31278412          0.12706165
 42            0.01790456      -3379.66494688        723.11368121          0.12093911
 43            0.01834125      -3397.02436540        722.91033965          0.11524867
 44            0.01877795      -3413.12364782        722.70272569          0.10995059
 45            0.01921464      -3428.07031246        722.49081028          0.10500963
 46            0.01965134      -3441.96054272        722.27456837          0.10039439
 47            0.02008804      -3454.88057825        722.05397848          0.09607687
 48            0.02052473      -3466.90791326        721.82902224          0.09203198
 49            0.02096143      -3478.11233143        721.59968403          0.08823726
 50            0.02139813      -3488.55680204        721.36595063          0.08467249
 51            0.02183482      -3498.29825806        721.12781098          0.08131946
 52            0.02227152      -3507.38827336        720.88525593          0.07816173
 53            0.02270822      -3515.87365362        720.63827802          0.07518441
 54            0.02314491      -3523.79695316        720.38687133          0.07237403
 55            0.02358161      -3531.19692804        720.13103127          0.06971833
 56            0.02401831      -3538.10893414        719.87075449          0.06720616
 57            0.02445500      -3544.56527773        719.60603875          0.06482737
 58            0.02489170      -3550.59552488        719.33688277          0.06257268
 59            0.02532840      -3556.22677492        719.06328619          0.06043361
 60            0.02576509      -3561.48390295        718.78524943          0.05840237
 61            0.02620179      -3566.38977492        718.50277366          0.05647185
 62            0.02663848      -3570.96543913        718.21586071          0.05463549
 63            0.02707518      -3575.23029676        717.92451298          0.05288727
 64            0.02751188      -3579.20225411        717.62873344          0.05122163
 65            0.02794857      -3582.89785884        717.32852551          0.04963346
 66            0.02838527      -3586.33242186        717.02389308          0.04811802
 67            0.02882197      -3589.52012682        716.71484041          0.04667095
 68            0.02925866      -3592.47412848        716.40137211          0.04528818
 69            0.02969536      -3595.20664116        716.08349312          0.04396597
 70            0.03013206      -3597.72901861        715.76120862          0.04270083
 71            0.03056875      -3600.05182601        715.43452407          0.04148952
 72            0.03100545      -3602.18490512        715.10344510          0.04032903
 73            0.03144215      -3604.13743320        714.76797755          0.03921656
 74            0.03187884      -3605.91797651        714.42812738          0.03814949
 75            0.03231554      -3607.53453877        714.08390068          0.03712539
 76            0.03275224      -3608.99460532        713.73530363          0.03614198
 77            0.03318893      -3610.30518319        713.38234248          0.03519713
 78            0.03362563      -3611.47283771        713.02502351          0.03428886
 79            0.03406232      -3612.50372585        712.66335304          0.03341529
 80            0.03449902      -3613.40362668        712.29733737          0.03257469
 81            0.03493572      -3614.17796921        711.92698280          0.03176541
 82            0.03537241      -3614.83185796        711.55229557          0.03098592
 83            0.03580911      -3615.37009621        711.17328189          0.03023478
 84            0.03624581      -3615.79720753        710.78994791          0.02951062
 85            0.03668250      -3616.11745543        710.40229969          0.02881217
 86            0.03711920      -3616.33486142        710.01034326          0.02813822
 87            0.03755590      -3616.45322169        709.61408453          0.02748765
 88            0.03799259      -3616.47612245        709.21352938          0.02685938
 89            0.03842929      -3616.40695400        708.80868361          0.02625241
 90            0.03886599      -3616.24892383        708.39955301          0.02566578
 91            0.03930268      -3616.00506864        707.98614333          0.02509860
 92            0.03973938      -3615.67826547        707.56846033          0.02455001
 93            0.04017608      -3615.27124198        707.14650981          0.02401922
 94            0.04061277      -3614.78658602        706.72029765          0.02350545
 95            0.04104947      -3614.22675442        706.28982985          0.02300800
 96            0.04148616      -3613.59408121        705.85511259          0.02252617
 97            0.04192286      -3612.89078524        705.41615222          0.02205932
 98            0.04235956      -3612.11897719        704.97295538          0.02160683
 99            0.04279625      -3611.28066618        704.52552900          0.02116812
100            0.04323295      -3610.37776588        704.07388038          0.02074264
101            0.04366965      -3609.41210015        703.61801718          0.02032986
102            0.04410634      -3608.38540840        703.15794750          0.01992929
103            0.04454304      -3607.29935045        702.69367989          0.01954043
104            0.04497974      -3606.15551123        702.22522337          0.01916285
105            0.04541643      -3604.95540497        701.75258744          0.01879610
106            0.04585313      -3603.70047933        701.27578209          0.01843979
107            0.04628983      -3602.39211905        700.79481780          0.01809351
108            0.04672652      -3601.03164955        700.30970551          0.01775689
109            0.04716322      -3599.62034015        699.82045661          0.01742958
110            0.04759992      -3598.15940717        699.32708293          0.01711124
111            0.04803661      -3596.65001682        698.82959668          0.01680154
112            0.04847331      -3595.09328789        698.32801046          0.01650017
113            0.04891000      -3593.49029430        697.82233718          0.01620684
114            0.04934670      -3591.84206747        697.31259008          0.01592127
115            0.04978340      -3590.14959854        696.79878265          0.01564317
116            0.05022009      -3588.41384051        696.28092863          0.01537230
117            0.05065679      -3586.63571017        695.75904197          0.01510840
118            0.05109349      -3584.81608998        695.23313680          0.01485124
119            0.05153018      -3582.95582982        694.70322744          0.01460059
120            0.05196688      -3581.05574860        694.16932833          0.01435624
121            0.05240358      -3579.11663589        693.63145405          0.01411796
122            0.05284027      -3577.13925327        693.08961931          0.01388557
123            0.05327697      -3575.12433581        692.54383891          0.01365887
124            0.05371367      -3573.07259330        691.99412776          0.01343768
125            0.05415036      -3570.98471151        691.44050084          0.01322182
126            0.05458706      -3568.86135333        690.88297324          0.01301111
127            0.05502376      -3566.70315989        690.32156012          0.01280541
128            0.05546045      -3564.51075155        689.75627673          0.01260454
129            0.05589715      -3562.28472893        689.18713836          0.01240836
130            0.05633384      -3560.02567377        688.61416043          0.01221673
131            0.05677054      -3557.73414988        688.03735840          0.01202951
132            0.05720724      -3555.41070391        687.45674779          0.01184655
133            0.05764393      -3553.05586615        686.87234423          0.01166774
134            0.05808063      -3550.67015128        686.28416338          0.01149294
135            0.05851733      -3548.25405907        685.69222101          0.01132205
136            0.05895402      -3545.80807505        685.09653293          0.01115493
137            0.05939072      -3543.33267112        684.49711501          0.01099149
138            0.05982742      -3540.82830619        683.89398322          0.01083162
139            0.06026411      -3538.29542672        683.28715357          0.01067521
140            0.06070081      -3535.73446728        682.67664213          0.01052216
141            0.06113751      -3533.14585103        682.06246505          0.01037238
142            0.06157420      -3530.52999025        681.44463852          0.01022578
143            0.06201090      -3527.88728679        680.82317879          0.01008226
144            0.06244760      -3525.21813249        680.19810218          0.00994174
145            0.06288429      -3522.52290962        679.56942505          0.00980414
146            0.06332099      -3519.80199129        678.93716381          0.00966938
147            0.06375768      -3517.05574180        678.30133494          0.00953737
148            0.06419438      -3514.28451701        677.66195493          0.00940805
149            0.06463108      -3511.48866471        677.01904035          0.00928135
150            0.06506777      -3508.66852490        676.37260780          0.00915718
151            0.06550447      -3505.82443015        675.72267392          0.00903550
152            0.06594117      -3502.95670587        675.06925540          0.00891622
153            0.06637786      -3500.06567061        674.41236896          0.00879928
154            0.06681456      -3497.15163630        673.75203136          0.00868464
155            0.06725126      -3494.21490855        673.08825939          0.00857221
156            0.06768795      -3491.25578686        672.42106988          0.00846196
157            0.06812465      -3488.27456487        671.75047970          0.00835382
158            0.06856135      -3485.27153059        671.07650574          0.00824774
159            0.06899804      -3482.24696659        670.39916493          0.00814367
160            0.06943474      -3479.20115026        669.71847421          0.00804156
161            0.06987144      -3476.13435392        669.03445058          0.00794135
162            0.07030813      -3473.04684507        668.34711104          0.00784301
163            0.07074483      -3469.93888656        667.65647264          0.00774648
164            0.07118152      -3466.81073674        666.96255243          0.00765172
165            0.07161822      -3463.66264963        666.26536751          0.00755869
166            0.07205492      -3460.49487509        665.56493499          0.00746735
167            0.07249161      -3457.30765895        664.86127202          0.00737765
168            0.07292831      -3454.10124315        664.15439575          0.00728956
169            0.07336501      -3450.87586589        663.44432338          0.00720304
170            0.07380170      -3447.63176178        662.73107211          0.00711805
171            0.07423840      -3444.36916190        662.01465917          0.00703456
172            0.07467510      -3441.08829398        661.29510183          0.00695252
173            0.07511179      -3437.78938250        660.57241735          0.00687191
174            0.07554849      -3434.47264878        659.84662304          0.00679270
175            0.07598519      -3431.13831111        659.11773622          0.00671485
176            0.07642188      -3427.78658482        658.38577422          0.00663832
177            0.07685858      -3424.41768240        657.65075441          0.00656310
178            0.07729528      -3421.03181360        656.91269417          0.00648915
179            0.07773197      -3417.62918549        656.17161091          0.00641645
180            0.07816867      -3414.21000256        655.42752204          0.00634495
181            0.07860536      -3410.77446681        654.68044501          0.00627465
182            0.07904206      -3407.32277780        653.93039728          0.00620551
183            0.07947876      -3403.85513275        653.17739633          0.00613750
184            0.07991545      -3400.37172662        652.42145966          0.00607061
185            0.08035215      -3396.87275214        651.66260479          0.00600480
186            0.08078885      -3393.35839990        650.90084926          0.00594006
187            0.08122554      -3389.82885842        650.13621063          0.00587636
188            0.08166224      -3386.28431419        649.36870646          0.00581368
189            0.08209894      -3382.72495177        648.59835435          0.00575200
190            0.08253563      -3379.15095377        647.82517191          0.00569129
191            0.08297233      -3375.56250097        647.04917677          0.00563154
192            0.08340903      -3371.95977237        646.27038657          0.00557273
193            0.08384572      -3368.34294518        645.48881896          0.00551483
194            0.08428242      -3364.71219494        644.70449163          0.00545783
195            0.08471912      -3361.06769551        643.91742227          0.00540171
196            0.08515581      -3357.40961915        643.12762858          0.00534645
197            0.08559251      -3353.73813654        642.33512829          0.00529203
198            0.08602920      -3350.05341683        641.53993913          0.00523844
199            0.08646590      -3346.35562767        640.74207886          0.00518566
200            0.08690260      -3342.64493527        639.94156524          0.00513367
201            0.08733929      -3338.92150440        639.13841606          0.00508247
202            0.08777599      -3335.18549846        638.33264909          0.00503202
203            0.08821269      -3331.43707947        637.52428215          0.00498232
204            0.08864938      -3327.67640817        636.71333306          0.00493336
205            0.08908608      -3323.90364396        635.89981964          0.00488511
206            0.08952278      -3320.11894502        635.08375973          0.00483756
207            0.08995947      -3316.32246826        634.26517118          0.00479071
208            0.09039617      -3312.51436941        633.44407186          0.00474454
209            0.09083287      -3308.69480299        632.62047964          0.00469903
210            0.09126956      -3304.86392240        631.79441239          0.00465417
211            0.09170626      -3301.02187988        630.96588801          0.00460995
212            0.09214296      -3297.16882655        630.13492438          0.00456635
213            0.09257965      -3293.30491248        629.30153942          0.00452338
214            0.09301635      -3289.43028663        628.46575104          0.00448100
215            0.09345304      -3285.54509694        627.62757715          0.00443922
216            0.09388974      -3281.64949032        626.78703567          0.00439802
217            0.09432644      -3277.74361267        625.94414455          0.00435740
218            0.09476313      -3273.82760889        625.09892171          0.00431733
219            0.09519983      -3269.90162292        624.25138508          0.00427781
220            0.09563653      -3265.96579774        623.40155262          0.00423883
221            0.09607322      -3262.02027539        622.54944227          0.00420039
222            0.09650992      -3258.06519698        621.69507197          0.00416246
223            0.09694662      -3254.10070271        620.83845967          0.00412504
224            0.09738331      -3250.12693190        619.97962333          0.00408813
225            0.09782001      -3246.14402297        619.11858090          0.00405171
226            0.09825671      -3242.15211348        618.25535032          0.00401578
227            0.09869340      -3238.15134014        617.38994955          0.00398032
228            0.09913010      -3234.14183880        616.52239654          0.00394532
229            0.09956680      -3230.12374449        615.65270923          0.00391079
230            0.10000349      -3226.09719141        614.78090557          0.00387671
231            0.10044019      -3222.06231296        613.90700351          0.00384307
232            0.10087688      -3218.01924174        613.03102098          0.00380987
233            0.10131358      -3213.96810955        612.15297591          0.00377710
234            0.10175028      -3209.90904741        611.27288624          0.00374475
235            0.10218697      -3205.84218559        610.39076989          0.00371281
236            0.10262367      -3201.76765357        609.50664478          0.00368128
237            0.10306037      -3197.68558010        608.62052881          0.00365015
238            0.10349706      -3193.59609317        607.73243990          0.00361941
239            0.10393376      -3189.49932003        606.84239594          0.00358906
240            0.10437046      -3185.39538720        605.95041481          0.00355909
241            0.10480715      -3181.28442050        605.05651439          0.00352949
242            0.10524385      -3177.16654501        604.16071255          0.00350026
243            0.10568055      -3173.04188510        603.26302715          0.00347139
244            0.10611724      -3168.91056446        602.36347603          0.00344288
245            0.10655394      -3164.77270605        601.46207703          0.00341472
246            0.10699064      -3160.62843218        600.55884798          0.00338690
247            0.10742733      -3156.47786443        599.65380667          0.00335942
248            0.10786403      -3152.32112374        598.74697090          0.00333227
249            0.10830072      -3148.15833035        597.83835846          0.00330545
250            0.10873742      -3143.98960384        596.92798711          0.00327896
251            0.10917412      -3139.81506313        596.01587460          0.00325278
252            0.10961081      -3135.63482647        595.10203868          0.00322691
253            0.11004751      -3131.44901147        594.18649704          0.00320135
254            0.11048421      -3127.25773507        593.26926741          0.00317609
255            0.11092090      -3123.06111358        592.35036745          0.00315114
256            0.11135760      -3118.85926266        591.42981485          0.00312647
257            0.11179430      -3114.65229732        590.50762723          0.00310209
258            0.11223099      -3110.44033196        589.58382222          0.00307800
259            0.11266769      -3106.22348032        588.65841744          0.00305418
260            0.11310439      -3102.00185554        587.73143047          0.00303064
261            0.11354108      -3097.77557012        586.80287888          0.00300738
262            0.11397778      -3093.54473593        585.87278019          0.00298438
263            0.11441448      -3089.30946423        584.94115194          0.00296164
264            0.11485117      -3085.06986566        584.00801162          0.00293916
265            0.11528787      -3080.82605027        583.07337670          0.00291693
266            0.11572456      -3076.57812746        582.13726463          0.00289496
267            0.11616126      -3072.32620605        581.19969284          0.00287324
268            0.11659796      -3068.07039425        580.26067872          0.00285175
269            0.11703465      -3063.81079965        579.32023964          0.00283051
270            0.11747135      -3059.54752926        578.37839296          0.00280951
271            0.11790805      -3055.28068949        577.43515599          0.00278873
272            0.11834474      -3051.01038614        576.49054602          0.00276819
273            0.11878144      -3046.73672442        575.54458032          0.00274787
274            0.11921814      -3042.45980895        574.59727612          0.00272778
275            0.11965483      -3038.17974377        573.64865063          0.00270790
276            0.12009153      -3033.89663231        572.69872103          0.00268825
277            0.12052823      -3029.61057743        571.74750445          0.00266880
278            0.12096492      -3025.32168140        570.79501803          0.00264957
279            0.12140162      -3021.03004589        569.84127883          0.00263054
280            0.12183832      -3016.73577203        568.88630393          0.00261172
281            0.12227501      -3012.43896032        567.93011032          0.00259309
282            0.12271171      -3008.13971071        566.97271501          0.00257467
283            0.12314840      -3003.83812257        566.01413495          0.00255644
284            0.12358510      -2999.53429469        565.05438706          0.00253841
285            0.12402180      -2995.22832528        564.09348823          0.00252056
286            0.12445849      -2990.92031199        563.13145531          0.00250291
287            0.12489519      -2986.61035189        562.16830511          0.00248544
288            0.12533189      -2982.29854148        561.20405443          0.00246815
289            0.12576858      -2977.98497668        560.23872000          0.00245104
290            0.12620528      -2973.66975286        559.27231854          0.00243410
291            0.12664198      -2969.35296482        558.30486672          0.00241734
292            0.12707867      -2965.03470678        557.33638117          0.00240076
293            0.12751537      -2960.71507241        556.36687849          0.00238434
294            0.12795207      -2956.39415480        555.39637524          0.00236810
295            0.12838876      -2952.07204650        554.42488794          0.00235201
296            0.12882546      -2947.74883948        553.45243307          0.00233609
297            0.12926216      -2943.42462514        552.47902708          0.00232034
298            0.12969885      -2939.09949436        551.50468636          0.00230474
299            0.13013555      -2934.77353742        550.52942728          0.00228930
300            0.13057224      -2930.44684407        549.55326615          0.00227401
301            0.13100894      -2926.11950347        548.57621926          0.00225887
302            0.13144564      -2921.79160427        547.59830284          0.00224389
303            0.13188233      -2917.46323452        546.61953309          0.00222905
304            0.13231903      -2913.13448175        545.63992616          0.00221437
305            0.13275573      -2908.80543292        544.65949816          0.00219982
306            0.13319242      -2904.47617444        543.67826515          0.00218542
307            0.13362912      -2900.14679217        542.69624317          0.00217116
308            0.13406582      -2895.81737143        541.71344818          0.00215704
309            0.13450251      -2891.48799696        540.72989612          0.00214305
310            0.13493921      -2887.15875298        539.74560289          0.00212921
311            0.13537591      -2882.82972315        538.76058432          0.00211549
312            0.13581260      -2878.50099060        537.77485622          0.00210191
313            0.13624930      -2874.17263788        536.78843434          0.00208846
314            0.13668600      -2869.84474703        535.80133438          0.00207513
315            0.13712269      -2865.51739953        534.81357200          0.00206194
316            0.13755939      -2861.19067632        533.82516283          0.00204887
317            0.13799608      -2856.86465778        532.83612241          0.00203592
318            0.13843278      -2852.53942378        531.84646628          0.00202309
319            0.13886948      -2848.21505362        530.85620990          0.00201039
320            0.13930617      -2843.89162607        529.86536869          0.00199781
321            0.13974287      -2839.56921938        528.87395802          0.00198534
322            0.14017957      -2835.24791124        527.88199323          0.00197299
323            0.14061626      -2830.92777880        526.88948959          0.00196075
324            0.14105296      -2826.60889869        525.89646231          0.00194863
325            0.14148966      -2822.29134699        524.90292658          0.00193662
326            0.14192635      -2817.97519926        523.90889752          0.00192472
327            0.14236305      -2813.66053051        522.91439021          0.00191293
328            0.14279975      -2809.34741522        521.91941967          0.00190125
329            0.14323644      -2805.03592737        520.92400088          0.00188967
330            0.14367314      -2800.72614035        519.92814875          0.00187820
331            0.14410984      -2796.41812708        518.93187815          0.00186684
332            0.14454653      -2792.11195991        517.93520391          0.00185557
333            0.14498323      -2787.80771068        516.93814079          0.00184441
334            0.14541992      -2783.50545070        515.94070350          0.00183335
335            0.14585662      -2779.20525076        514.94290671          0.00182239
336            0.14629332      -2774.90718111        513.94476502          0.00181153
337            0.14673001      -2770.61131148        512.94629298          0.00180076
338            0.14716671      -2766.31771110        511.94750510          0.00179009
339            0.14760341      -2762.02644864        510.94841583          0.00177951
340            0.14804010      -2757.73759228        509.94903955          0.00176903
341            0.14847680      -2753.45120967        508.94939062          0.00175864
342            0.14891350      -2749.16736795        507.94948330          0.00174834
343            0.14935019      -2744.88613371        506.94933184          0.00173813
344            0.14978689      -2740.60757306        505.94895041          0.00172801
345            0.15022359      -2736.33175158        504.94835312          0.00171798
346            0.15066028      -2732.05873434        503.94755405          0.00170803
347            0.15109698      -2727.78858589        502.94656720          0.00169817
348            0.15153368      -2723.52137027        501.94540653          0.00168840
349            0.15197037      -2719.25715101        500.94408593          0.00167871
350            0.15240707      -2714.99599113        499.94261925          0.00166910
351            0.15284376      -2710.73795315        498.94102026          0.00165958
352            0.15328046      -2706.48309907        497.93930271          0.00165014
353            0.15371716      -2702.23149039        496.93748025          0.00164078
354            0.15415385      -2697.98318810        495.93556652          0.00163149
355            0.15459055      -2693.73825270        494.93357505          0.00162229
356            0.15502725      -2689.49674416        493.93151936          0.00161316
357            0.15546394      -2685.25872198        492.92941289          0.00160411
358            0.15590064      -2681.02424513        491.92726903          0.00159514
359            0.15633734      -2676.79337212        490.92510109          0.00158624
360            0.15677403      -2672.56616092        489.92292235          0.00157741
361            0.15721073      -2668.34266903        488.92074603          0.00156866
362            0.15764743      -2664.12295345        487.91858527          0.00155998
363            0.15808412      -2659.90707069        486.91645318          0.00155138
364            0.15852082      -2655.69507675        485.91436278          0.00154284
365            0.15895752      -2651.48702716        484.91232706          0.00153438
366            0.15939421      -2647.28297695        483.91035893          0.00152598
367            0.15983091      -2643.08298066        482.90847126          0.00151765
368            0.16026760      -2638.88709235        481.90667685          0.00150939
369            0.16070430      -2634.69536560        480.90498844          0.00150120
370            0.16114100      -2630.50785348        479.90341870          0.00149308
371            0.16157769      -2626.32460862        478.90198027          0.00148502
372            0.16201439      -2622.14568312        477.90068571          0.00147702
373            0.16245109      -2617.97112864        476.89954752          0.00146909
374            0.16288778      -2613.80099634        475.89857815          0.00146122
375            0.16332448      -2609.63533691        474.89778998          0.00145342
376            0.16376118      -2605.47420056        473.89719533          0.00144568
377            0.16419787      -2601.31763704        472.89680647          0.00143800
378            0.16463457      -2597.16569562        471.89663561          0.00143038
379            0.16507127      -2593.01842508        470.89669488          0.00142282
380            0.16550796      -2588.87587377        469.89699637          0.00141532
381            0.16594466      -2584.73808953        468.89755211          0.00140789
382            0.16638136      -2580.60511977        467.89837405          0.00140050
383            0.16681805      -2576.47701142        466.89947410          0.00139318
384            0.16725475      -2572.35381093        465.90086410          0.00138592
385            0.16769144      -2568.23556433        464.90255583          0.00137871
386            0.16812814      -2564.12231714        463.90456101          0.00137155
387            0.16856484      -2560.01411447        462.90689130          0.00136446
388            0.16900153      -2555.91100093        461.90955829          0.00135741
389            0.16943823      -2551.81302071        460.91257353          0.00135043
390            0.16987493      -2547.72021754        459.91594849          0.00134349
391            0.17031162      -2543.63263467        458.91969458          0.00133661
392            0.17074832      -2539.55031493        457.92382316          0.00132978
393            0.17118502      -2535.47330069        456.92834552          0.00132301
394            0.17162171      -2531.40163388        455.93327290          0.00131628
395            0.17205841      -2527.33535598        454.93861646          0.00130961
396            0.17249511      -2523.27450803        453.94438731          0.00130299
397            0.17293180      -2519.21913061        452.95059650          0.00129642
398            0.17336850      -2515.16926390        451.95725502          0.00128989
399            0.17380520      -2511.12494759        450.96437379          0.00128342
400            0.17424189      -2507.08622099        449.97196367          0.00127699
401            0.17467859      -2503.05312292        448.98003548          0.00127062
402            0.17511528      -2499.02569181        447.98859994          0.00126429
403            0.17555198      -2495.00396563        446.99766774          0.00125801
404            0.17598868      -2490.98798195        446.00724949          0.00125177
405            0.17642537      -2486.97777787        445.01735576          0.00124558
406            0.17686207      -2482.97339011        444.02799704          0.00123944
407            0.17729877      -2478.97485494        443.03918376          0.00123334
408            0.17773546      -2474.98220820        442.05092629          0.00122729
409            0.17817216      -2470.99548533        441.06323495          0.00122128
410            0.17860886      -2467.01472135        440.07611999          0.00121531
411            0.17904555      -2463.03995084        439.08959159          0.00120939
412            0.17948225      -2459.07120800        438.10365988          0.00120351
413            0.17991895      -2455.10852658        437.11833492          0.00119768
414            0.18035564      -2451.15193995        436.13362673          0.00119189
415            0.18079234      -2447.20148104        435.14954524          0.00118613
416            0.18122904      -2443.25718240        434.16610033          0.00118042
417            0.18166573      -2439.31907617        433.18330183          0.00117476
418            0.18210243      -2435.38719406        432.20115950          0.00116913
419            0.18253912      -2431.46156740        431.21968302          0.00116354
