  1        10000.00000000    -228539.08440041    -228507.08440041    -228479.08440042         -1.01251896
  2        20000.00000000    -914168.33760162    -914136.33760162    -914108.33760163         -1.01251896
  3        30000.00000000   -2056883.75960363   -2056851.75960364   -2056823.75960364         -1.01251896
  4        40000.00000000   -3656685.35040645   -3656653.35040645   -3656625.35040647         -1.01251896
  5        50000.00000000   -5713573.11001007   -5713541.11001008   -5713513.11001008         -1.01251896
  6        60000.00000000   -8227547.03841451   -8227515.03841453   -8227487.03841452         -1.01251896
  7        70000.00000000  -11198607.13561975  -11198575.13561975  -11198547.13561976         -1.01251896
  8        80000.00000000  -14626753.40162579  -14626721.40162580  -14626693.40162580         -1.01251896
  9        90000.00000000  -18511985.83643264  -18511953.83643265  -18511925.83643265         -1.01251896
 10       100000.00000000  -22854304.44004029  -22854272.44004031  -22854244.44004030         -1.01251896
