  1            0.00000000          0.00000000          0.00000000          0.00000000          0.00000000          0.00000000          0.00000000          0.00000000
  2            0.00683995      61550.31879480     653896.17712817    1172198.82044334    1838592.67122214    2653113.45513252    3615657.06162318          0.00001351
  3            0.01367989       9599.58138902     157686.04596823     287261.43251899     453860.16949290     657490.24803963     898125.92426098          0.00005402
  4            0.02051984        137.69419753      65953.90060134     123541.72909757     197586.84441177     288088.57403348     395036.75072995          0.00012155
  5            0.02735978      -2997.16154083      34024.45416546      66414.31283795     108067.98517237     158973.79791708     219129.43844971          0.00021609
  6            0.03419973      -4269.05041783      19424.78333802      40147.64113915      66812.64327228      99389.51833939     137883.65643190          0.00033764
  7            0.04103967      -4788.06275310      11665.99434684      26045.61370856      44574.22877372      67192.25104149      93915.02563938          0.00048620
  8            0.04787962      -4942.04803371       7146.68396365      17694.44871132      31324.15199340      47934.29041604      67553.45867433          0.00066178
  9            0.05471956      -4899.09419683       4356.47563700      12409.03163413      22867.31228435      35574.64686626      50576.53191509          0.00086436
 10            0.06155951      -4744.12629284       2569.28300077       8902.29042273      17195.02845049      27222.92171254      39051.89343073          0.00109396
 11            0.06839945      -4525.16909450       1399.51521530       6493.50091305      13246.14570911      21353.73741075      30905.65689497          0.00135056
 12            0.07523940      -4271.64673331        626.38439785       4794.80694010      10416.56200624      17099.80532386      24959.65281537          0.00163418
 13            0.08207934      -4002.55580282        115.91940789       3572.09566929       8341.66649969      13938.35789276      20504.38224998          0.00194481
 14            0.08891929      -3730.51437015       -216.90768755       2677.50359816       6790.90602313      11539.22178076      17092.12289423          0.00228245
 15            0.09575923      -3463.96505258       -427.97574191       2014.23174682       5612.91581501       9685.79532846      14429.34315033          0.00264710
 16            0.10259918      -3208.48136099       -555.01436982       1517.07984690       4705.23309299       8231.47266679      12317.40699043          0.00303877
 17            0.10943912      -2967.60401707       -624.04090452       1141.12559300       3996.73188431       7074.40771932      10618.26559621          0.00345744
 18            0.11627907      -2743.41184901       -653.29352408        854.85623676       3436.99884070       6142.27868702       9233.77221415          0.00390313
 19            0.12311902      -2536.93104810       -655.72113331        635.84804370       2989.67287417       5382.75678023       8092.76433628          0.00437582
 20            0.12995896      -2348.43814093       -640.60453862        467.96192474       2628.13988124       4757.35812227       7142.74879464          0.00487553
 21            0.13679891      -2177.68766998       -614.63428948        339.47121008       2332.67582719       4237.37175085       6344.40767231          0.00540225
 22            0.14363885      -2024.08295357       -582.63650952        241.77737958       2088.50765153       3801.10029226       5667.88436914          0.00595598
 23            0.15047880      -1886.80175334       -548.06292159        168.50364176       1884.47107134       3431.95276002       5090.22237005          0.00653672
 24            0.15731874      -1764.88545039       -513.31883194        114.83555400       1712.06535540       3117.10354243       4593.56752462          0.00714447
 25            0.16415869      -1657.29895900       -479.98104572         77.02960734       1564.77725998       2846.53544166       4163.88627247          0.00777924
 26            0.17099863      -1562.96821980       -448.94984846         52.04878567       1437.59057118       2612.34804618       3790.03876125          0.00844101
 27            0.17783858      -1480.80209652       -420.57697314         37.31134494       1326.62557628       2408.25242468       3463.09995972          0.00912980
 28            0.18467852      -1409.70532252       -394.80246077         30.54911101       1228.87076562       2229.19853762       3175.85652567          0.00984560
 29            0.19151847      -1348.58834619       -371.30965241         29.75999041       1141.98090247       2071.09834163       2922.42981516          0.01058841
 30            0.19835841      -1296.37826819       -349.67897158         33.21792583       1064.12352299       1930.61857798       2697.99046392          0.01135823
 31            0.20519836      -1252.03272212       -329.50906004         39.49518003        993.86130018       1805.02468671       2498.54014683          0.01215506
 32            0.21203830      -1214.55614994       -310.48599112         47.46588064        930.06137179       1692.06241600       2320.74311865          0.01297890
 33            0.21887825      -1183.01624980       -292.40322692         56.28308181        871.82523866       1589.86728677       2161.79503093          0.01382976
 34            0.22571819      -1156.55790746       -275.14909978         65.33744406        818.43455258       1496.89462321       2019.31999621          0.01470762
 35            0.23255814      -1134.41256981       -258.68025292         74.20952677        769.30928753       1411.86469589       1891.28937477          0.01561250
 36            0.23939808      -1115.90223634       -242.99398677         82.62457821        723.97560241       1333.71886752       1775.95756850          0.01654439
 37            0.24623803      -1100.43842041       -228.10592111         90.41419632        682.04128632       1261.58364852       1671.81139065          0.01750329
 38            0.25307798      -1087.51718912       -214.03471165         97.48594371        643.17710991       1194.74038785       1577.53044261          0.01848920
 39            0.25991792      -1076.71165678       -200.79310983        103.80027630        607.10274399       1132.59902799       1491.95645032          0.01950212
 40            0.26675787      -1067.66320761       -188.38377886        109.35350996        573.57617823       1074.67497317       1414.06978472          0.02054205
 41            0.27359781      -1060.07243858       -176.79824966        114.16548645        542.38579661       1020.56863330       1342.97152663          0.02160900
 42            0.28043776      -1053.69048803       -166.01771285        118.27077331        513.34445030        969.94756301       1277.86955540          0.02270295
 43            0.28727770      -1048.31113172       -156.01472291        121.71246669        486.28501932        922.53127877       1218.06732770          0.02382392
 44            0.29411765      -1043.76381694       -146.75522030        124.53788673        461.05707520        878.07882140       1162.95429209          0.02497190
 45            0.30095759      -1039.90766511       -138.20052343        126.79563741        437.52435256        836.37899678       1111.99721824          0.02614689
 46            0.30779754      -1036.62639143       -130.30910942        128.53364384        415.56281181        797.24306016       1064.73204206          0.02734889
 47            0.31463748      -1033.82404838       -123.03810767        129.79788632        395.05913183        760.49947656       1020.75608113          0.02857790
 48            0.32147743      -1031.42148523       -116.34449272        130.63162832        375.90951411        725.99032620        979.72063405          0.02983392
