  1            0.00136799    7743499.62355449   29956782.06111955
  2            0.01506156      56221.45313014     239468.97076523
  3            0.02875513      10263.12045670      60537.55942924
  4            0.04244870       1405.06005725      24475.06183088
  5            0.05614227      -1305.39377463      11882.88456313
  6            0.06983584      -2173.87511452       6349.18337300
  7            0.08352941      -2347.61728204       3610.48170918
  8            0.09722298      -2243.87942286       2157.09826305
  9            0.11091655      -2040.17983026       1349.18941144
 10            0.12461012      -1816.42938374        884.06277432
 11            0.13830369      -1607.57405100        608.20414458
 12            0.15199726      -1426.67402888        440.01536743
 13            0.16569083      -1276.15662500        334.58082360
 14            0.17938440      -1153.61833936        266.45910079
 15            0.19307798      -1054.85672206        220.88654731
 16            0.20677155       -975.40539637        189.12638739
 17            0.22046512       -911.23861048        120.15881292
 18            0.23415869       -859.02137909         66.31018212
 19            0.24785226       -816.12627637         25.57788696
 20            0.26154583       -780.54581463         -5.06764535
 21            0.27523940       -750.77156550        -27.87411414
 22            0.28893297       -725.67556557        -44.54755851
 23            0.30262654       -704.40897426        -56.40643128
 24            0.31632011       -686.32209341        -64.48353633
 25            0.33001368       -670.90474702        -69.59570236
 26            0.34370725       -657.74399023        -72.39298622
 27            0.35740082       -646.49558145        -73.39452119
 28            0.37109439       -636.86577340        -73.01538454
 29            0.38478796       -628.60037135        -71.58723086
 30            0.39848153       -621.47851355        -69.37445808
 31            0.41217510       -615.30918380        -66.58707285
 32            0.42586867       -609.92902210        -63.39104922
 33            0.43956224       -605.20051038        -59.91673708
 34            0.45325581       -601.01003325        -56.26572309
 35            0.46694938       -597.26562657        -52.51644470
 36            0.48064295       -593.89442506        -48.72878749
 37            0.49433653       -590.83992347        -44.94784752
 38            0.50803010       -588.05919820        -41.20700417
 39            0.52172367       -585.52022613        -37.53042235
 40            0.53541724       -583.19940625        -33.93508246
 41            0.54911081       -581.07935342        -30.43241967
 42            0.56280438       -579.14699977        -27.02964102
 43            0.57649795       -577.39201323        -23.73077747
 44            0.59019152       -575.80552360        -20.53751888
 45            0.60388509       -574.37913458        -17.44987194
 46            0.61757866       -573.10419338        -14.46667418
 47            0.63127223       -571.97128627        -11.58599190
 48            0.64496580       -570.96992763         -8.80542449
 49            0.65865937       -570.08841089         -6.12233405
 50            0.67235294       -569.31379116         -3.53401543
 51            0.68604651       -568.63197136         -1.03781912
 52            0.69974008       -568.02786618          1.36876296
 53            0.71343365       -567.48562034          3.68804066
 54            0.72712722       -566.98886051          5.92209140
 55            0.74082079       -566.52096305          8.07274328
 56            0.75451436       -566.06532230         10.14157143
 57            0.76820793       -565.60560720         12.12990444
 58            0.78190150       -565.12599690         14.03883807
 59            0.79559508       -564.61138840         13.99485573
 60            0.80928865       -564.04757204         13.72383818
 61            0.82298222       -563.42137257         13.46818198
 62            0.83667579       -562.72075560         13.22667535
 63            0.85036936       -561.93490049         12.99814508
 64            0.86406293       -561.05424209         12.78145923
 65            0.87775650       -560.07048448         12.57553169
 66            0.89145007       -558.97659016         12.37932739
 67            0.90514364       -557.76674869         12.19186758
 68            0.91883721       -556.43632854         12.01223460
 69            0.93253078       -554.98181586         11.83957572
 70            0.94622435       -553.40074357         11.67310588
 71            0.95991792       -551.69161387         11.51210923
 72            0.97361149       -549.85381684         11.35593940
 73            0.98730506       -547.88754741         11.20401872
 74            1.00099863       -545.79372256         11.05583633
 75            1.01469220       -543.57390032         10.91094543
 76            1.02838577       -541.23020166         10.76895981
 77            1.04207934       -538.76523622         10.62954991
 78            1.05577291       -536.18203250         10.49243833
 79            1.06946648       -533.48397277         10.35739528
 80            1.08316005       -530.67473314         10.22423384
 81            1.09685363       -527.75822864         10.09280524
 82            1.11054720       -524.73856339          9.96299430
 83            1.12424077       -521.61998569          9.83471503
 84            1.13793434       -518.40684778          9.70790649
 85            1.15162791       -515.10357016          9.58252893
 86            1.16532148       -511.71461000          9.45856027
 87            1.17901505       -508.24443347          9.33599290
 88            1.19270862       -504.69749171          9.21483080
 89            1.20640219       -501.07820002          9.09508702
 90            1.22009576       -497.39092006          8.97678147
 91            1.23378933       -493.63994481          8.85993894
 92            1.24748290       -489.82948587          8.74458751
 93            1.26117647       -485.96366301          8.63075714
 94            1.27487004       -482.04649566          8.51847849
 95            1.28856361       -478.08189614          8.40778199
 96            1.30225718       -474.07366430          8.29869706
 97            1.31595075       -470.02548368          8.19125150
 98            1.32964432       -465.94091869          8.08547100
 99            1.34333789       -461.82341289          7.98137885
100            1.36798906       -454.33858175          7.79831150
