 70            0.47379617      -2373.27514200       -351.21699674         94.86168096        207.68431803        403.27354905        676.32704917
 71            0.48064295      -2372.57212729       -351.67529458         91.33199004        206.29861105        390.39800492        657.82762913
 72            0.48748974      -2372.07047481       -352.45119444         87.95474019        204.80460867        378.18714032        640.09197637
 73            0.49433653      -2371.76567094       -353.49560562         84.73338967        203.20643591        366.62313658        623.08067442
 74            0.50118331      -2371.65102659       -354.75740467         81.66991607        201.50789500        355.68737810        606.75699284
 75            0.50803010      -2371.71783215       -356.18437032         78.76476689        199.71263976        345.36021442        591.08668710
 76            0.51487688      -2371.95553961       -357.72416665         76.01687569        197.82434423        335.62080358        576.03780349
 77            0.52172367      -2372.35196552       -359.32532280         73.42373850        195.84686077        326.44703612        561.58048969
 78            0.52857045      -2372.89350857       -360.93816008         70.98154100        193.78436204        317.81553487        547.68681103
 79            0.53541724      -2373.56537575       -362.51562459         68.68532411        191.64145980        309.70172329        534.33057265
 80            0.54226402      -2374.35181167       -364.01399323         66.52917498        189.42329389        302.07995380        521.48714790
 81            0.54911081      -2375.23632585       -365.39343242         64.50643005        187.13558459        294.92368698        509.13331331
 82            0.55595759      -2376.20191346       -366.61840060         62.60987854        184.78464364        288.20571228        497.24709098
 83            0.56280438      -2377.23126576       -367.65789562         60.83195661        182.37734170        281.89840092        485.80759904
 84            0.56965116      -2378.30696707       -368.48555727         59.16492490        179.92103376        275.97398055        474.79491132
 85            0.57649795      -2379.41167574       -369.07964080         57.60102466        177.42344751        270.40482081        464.18992724
 86            0.58334473      -2380.52828755       -369.42288166         56.13260990        174.89254367        265.16371787        453.97425298
 87            0.59019152      -2381.64008027       -369.50227313         54.75225480        172.33635937        260.22416588        444.13009507
 88            0.59703830      -2382.73083907       -369.30877847         53.45283721        169.76284704        255.56060397        434.64016748
 89            0.60388509      -2383.78496272       -368.83699798         52.22760015        167.17972063        251.14862923        425.48761344
 90            0.61073187      -2384.78755103       -368.08480907         51.07019348        164.59431927        246.96516844        416.65594363
 91            0.61757866      -2385.72447455       -367.05299466         49.97469874        162.01349534        242.98860493        408.12899259
 92            0.62442544      -2386.58242745       -365.74487259         48.93563993        159.44353122        239.19885998        399.89089607
 93            0.63127223      -2387.34896512       -364.16593567         47.94798281        156.89008523        235.57743109        391.92609250
 94            0.63811902      -2388.01252775       -362.32350981         47.00712549        154.35816551        232.10739191        384.21935188
 95            0.64496580      -2388.56245165       -360.22643497         46.10888220        151.85212809        228.77335980        376.75583535
 96            0.65181259      -2388.98896959       -357.88477239         45.24946244        149.37569497        225.56143787        369.52118645
 97            0.65865937      -2389.28320193       -355.30953941         44.42544692        146.93198714        222.45913811        362.50165228
 98            0.66550616      -2389.43713982       -352.51247243         43.63376165        144.52356822        219.45529188        355.68422729
 99            0.67235294      -2389.44362195       -349.50581753         42.87165123        142.15249434        216.53995314        349.05680636
100            0.67919973      -2389.29630593       -346.30214760         42.13665210        139.82036706        213.70429864        342.60832838
101            0.68604651      -2388.98963574       -342.91420423         41.42656641        137.52838654        210.94052873        336.32888810
102            0.69289330      -2388.51880595       -339.35476282         40.73943684        135.27740299        208.24177100        330.20979615
103            0.69974008      -2387.87972381       -335.63651855         40.07352284        133.06796516        205.60198881        324.24357396
104            0.70658687      -2387.06897001       -331.77199137         39.42727826        130.90036488        203.01589546        318.42388144
105            0.71343365      -2386.08375858       -327.77344799         38.79933075        128.77467737        200.47887490        312.74538761
106            0.72028044      -2384.92189675       -323.65283874         38.18846268        126.69079709        197.98690882        307.20360291
107            0.72712722      -2383.58174506       -319.42174767         37.59359375        124.64846926        195.53651046        301.79469620
108            0.73397401      -2382.06217822       -315.09135409         37.01376526        122.64731727        193.12466451        296.51531765
109            0.74082079      -2380.36254691       -310.67240397         36.44812582        120.68686624        190.74877298        291.36244292
110            0.74766758      -2378.48264089       -306.17518983         35.89591859        118.76656324        188.40660646        286.33324736
111            0.75451436      -2376.42265352       -301.60953794         35.35646978        116.88579433        186.09626045        281.42501239
112            0.76136115      -2374.18314783       -296.98480145         34.82917848        115.04389893        183.81611614        276.63506159
113            0.76820793      -2371.76502427       -292.30985881         34.31350758        113.24018187        181.56480531        271.96072179
114            0.77505472      -2369.16949010       -287.59311627         33.80897572        111.47392334        179.34117895        267.39930316
115            0.78190150      -2366.39803060       -282.84251396         33.31515023        109.74438716        177.14427911        262.94809299
116            0.78874829      -2363.45238191       -278.06553472         32.83164085        108.05082750        174.97331377        258.60435837
117            0.79559508      -2360.33450559       -273.26921521         32.35809429        106.39249440        172.82763431        254.36535415
118            0.80244186      -2357.04656489       -268.46015876         31.89418940        104.76863821        170.70671543        250.22833358
119            0.80928865      -2353.59090257       -263.64454954         31.43963300        103.17851314        168.61013714        246.19055979
120            0.81613543      -2349.97002028       -258.82816778         30.99415615        101.62138006        166.53756872        242.24931701
121            0.82298222      -2346.18655947       -254.01640559         30.55751107        100.09650878        164.48875444        238.40192078
122            0.82982900      -2342.24328364       -249.21428326         30.12946828         98.60317967        162.46350084        234.64572684
123            0.83667579      -2338.14306203       -244.42646579         29.70981424         97.14068504        160.46166545        230.97813869
124            0.84352257      -2333.88885448       -239.65727944         29.29834927         95.70833005        158.48314681        227.39661358
125            0.85036936      -2329.48369754       -234.91072818         28.89488579         94.30543339        156.52787568        223.89866735
126            0.85721614      -2324.93069171       -230.19050994         28.49924669         92.93132779        154.59580734        220.48187797
127            0.86406293      -2320.23298970       -225.50003260         28.11126412         91.58536026        152.68691485        217.14388806
128            0.87090971      -2315.39378573       -220.84242950         27.73077826         90.26689227        150.80118323        213.88240657
129            0.87775650      -2310.41630566       -216.22057459         27.35763639         88.97529976        148.93860443        210.69520969
130            0.88460328      -2305.30379805       -211.63709704         26.99169204         87.70997311        147.09917307        207.58014110
131            0.89145007      -2300.05952601       -207.09439543         26.63280429         86.47031701        145.28288275        204.53511176
132            0.89829685      -2294.68675971       -202.59465126         26.28083719         85.25575026        143.48972310        201.55809929
133            0.90514364      -2289.18876973       -198.13984205         25.93565920         84.06570562        141.71967722        198.64714699
134            0.91199042      -2283.56882082       -193.73175376         25.59714280         82.89962952        139.97271972        195.80036266
135            0.91883721      -2277.83016649       -189.37199275         25.26516412         81.75698184        138.24881509        193.01591712
136            0.92568399      -2271.97604395       -185.06199714         24.93960261         80.63723561        136.54791649        190.29204271
137            0.93253078      -2266.00966964       -180.80304759         24.62034082         79.53987675        134.86996487        187.62703159
138            0.93937756      -2259.93423520       -176.59627757         24.30726419         78.46440378        133.21488837        185.01923400
139            0.94622435      -2253.75290389       -172.44268315         24.00026081         77.41032755        131.58260197        182.46705648
140            0.95307114      -2247.46880733       -168.34313220         23.69922138         76.37717096        129.97300732        179.96896004
141            0.95991792      -2241.08504268       -164.29837309         23.40403899         75.36446867        128.38599284        177.52345835
142            0.96676471      -2234.60467013       -160.30904302         23.11460910         74.37176683        126.82143385        175.12911591
143            0.97361149      -2228.03071063       -156.37567575         22.83082940         73.39862284        125.27919295        172.78454630
144            0.98045828      -2221.36614399       -152.49870899         22.55259980         72.44460505        123.75912039        170.48841036
145            0.98730506      -2214.61390719       -148.67849129         22.27982237         71.50929254        122.26105464        168.23941448
146            0.99415185      -2207.77689292       -144.91528857         22.01240125         70.59227487        120.78482292        166.03630893
147            1.00099863      -2200.85794833       -141.20929027         21.75024272         69.69315182        119.33024184        163.87788618
148            1.00784542      -2193.85987403       -137.56061509         21.49325508         68.81153318        117.89711805        161.76297933
149            1.01469220      -2186.78542319       -133.96931640         21.24134870         67.94703851        116.48524895        159.69046055
150            1.02153899      -2179.63730087       -130.43538729         20.99443599         67.09929692        115.09442334        157.65923959
151            1.02838577      -2172.41816346       -126.95876540         20.75243138         66.26794686        113.72442219        155.66826233
152            1.03523256      -2165.13061829       -123.53933728         20.51525135         65.45263593        112.37501927        153.71650937
153            1.04207934      -2157.77722332       -120.17694265         20.28281442         64.65302064        111.04598188        151.80299473
154            1.04892613      -2150.36048701       -116.87137825         20.05504115         63.86876625        109.73707149        149.92676451
155            1.05577291      -2142.88286820       -113.62240151         19.83185414         63.09954654        108.44804446        148.08689568
156            1.06261970      -2135.34677619       -110.42973398         19.61317806         62.34504368        107.17865259        146.28249486
157            1.06946648      -2127.75457082       -107.29306448         19.39893966         61.60494799        105.92864383        144.51269720
158            1.07631327      -2120.10856267       -104.21205213         19.18906775         60.87895778        104.69776275        142.77666527
159            1.08316005      -2112.41101333       -101.18632906         18.98349327         60.16677921        103.48575121        141.07358801
160            1.09000684      -2104.66413569        -98.21550309         18.78214925         59.46812609        102.29234881        139.40267970
161            1.09685363      -2096.87009435        -95.29916007         18.58497088         58.78271971        101.11729343        137.76317900
162            1.10370041      -2089.03100605        -92.43686617         18.39189549         58.11028870         99.96032169        136.15434805
163            1.11054720      -2081.14894011        -89.62817001         18.20286259         57.45056887         98.82116937        134.57547154
164            1.11739398      -2073.22591897        -86.87260454         18.01781389         56.80330306         97.69957188        133.02585587
165            1.12424077      -2065.26391874        -84.16968896         17.83669333         56.16824098         96.59526459        131.50482834
166            1.13108755      -2057.26486976        -81.51893035         17.65944713         55.54513906         95.50798321        130.01173638
167            1.13793434      -2049.23065725        -78.91982528         17.48602377         54.93376036         94.43746414        128.54594677
168            1.14478112      -2041.16312189        -76.37186129         17.31637406         54.33387434         93.38344473        127.10684494
169            1.15162791      -2033.06406052        -73.87451827         17.15045120         53.74525684         92.34566364        125.69383429
170            1.15847469      -2024.93522677        -71.42726973         16.98821078         53.16768983         91.32386099        124.30633551
171            1.16532148      -2016.77833178        -69.02958400         16.82961082         52.60096139         90.31777872        122.94378598
172            1.17216826      -2008.59504488        -66.68092536         16.67461189         52.04486551         89.32716071        121.60563914
173            1.17901505      -2000.38699432        -64.38075507         16.52317707         51.49920201         88.35175301        120.29136391
174            1.18586183      -1992.15576794        -62.12853235         16.37527209         50.96377641         87.39130403        119.00044416
175            1.19270862      -1983.90291397        -59.92371530         16.23086534         50.43839982         86.44556468        117.73237814
176            1.19955540      -1975.62994166        -57.76576174         16.08992799         49.92288880         85.51428853        116.48667801
177            1.20640219      -1967.33832212        -55.65413002         15.95243402         49.41706531         84.59723191        115.26286932
178            1.21324897      -1959.02948894        -53.58827978         15.81836034         48.92075655         83.69415404        114.06049054
179            1.22009576      -1950.70483902        -51.56767267         15.68768686         48.43379488         82.80481714        112.87909263
180            1.22694254      -1942.36573324        -49.59177298         15.56039659         47.95601772         81.92898648        111.71823859
181            1.23378933      -1934.01349719        -47.66004833         15.43647577         47.48726744         81.06643048        110.57750303
182            1.24063611      -1925.64942193        -45.77197020         15.31591397         47.02739128         80.21692076        109.45647180
183            1.24748290      -1917.27476467        -43.92701459         15.19870419         46.57624124         79.38023222        108.35474158
184            1.25432969      -1908.89074953        -42.12466248         15.08484307         46.13367402         78.55614303        107.27191952
185            1.26117647      -1900.49856819        -40.36440040         14.97433092         45.69955086         77.74443471        106.20762288
186            1.26802326      -1892.09938064        -38.64572090         14.86717198         45.27373754         76.94489212        105.16147869
187            1.27487004      -1883.69431585        -36.96812306         14.76337452         44.85610424         76.15730351        104.13312339
188            1.28171683      -1875.28447246        -35.33111291         14.66295105         44.44652543         75.38146051        103.12220257
189            1.28856361      -1866.87091947        -33.73420389         14.56591845         44.04487986         74.61715813        102.12837059
190            1.29541040      -1858.45469691        -32.17691730         14.47229823         43.65105041         73.86419479        101.15129035
191            1.30225718      -1850.03681646        -30.65878265         14.38211666         43.26492400         73.12237227        100.19063296
192            1.30910397      -1841.61826215        -29.17933811         14.29540504         42.88639157         72.39149573         99.24607746
193            1.31595075      -1833.19999099        -27.73813086         14.21219986         42.51534791         71.67137369         98.31731059
194            1.32279754      -1824.78293357        -26.33471747         14.13254302         42.15169163         70.96181800         97.40402650
195            1.32964432      -1816.36799474        -24.96866419         14.05648206         41.79532501         70.26264381         96.50592651
196            1.33649111      -1807.95605413        -23.63954729         13.98407036         41.44615399         69.57366956         95.62271885
197            1.34333789      -1799.54796686        -22.34695337         13.91536731         41.10408796         68.89471697         94.75411846
198            1.35018468      -1791.14456403        -21.09047953         13.85043852         40.76903976         68.22561096         93.89984673
199            1.35703146      -1782.74665335        -19.86973363         13.78935593         40.44092551         67.56617963         93.05963132
200            1.36798906      -1769.32002046        -17.98944840         13.69980093         39.93003964         66.53053726         91.74353692
