   1      10.0000000000000     3.7753068747720    35.7753438915915 -8636.0202040783715
   2     100.0000000000000    -2.6036768184859    29.3631175328516  -860.0020204078372
   3    1000.0000000000000    -1.1391774407589    22.6758524878208   -82.4002020407837
   4    5000.0000000000000    -1.0340512330720    20.4707271922339   -13.2800404081567
   5   10000.0000000000000    -1.0190762216432    20.2108006290625    -4.6400202040784
   6   14900.0000000000000    -1.0125203931541    20.1296123710256    -1.7986712779049
   7   15000.0000000000000    -1.0124059065715    20.1285469060181    -1.7600134693856
   8   16000.0000000000000    -1.0113632344319    20.1186757197011    -1.4000126275490
   9   18000.0000000000000    -1.0094448374557    20.1025887745935    -0.8000112244880
  10   20000.0000000000000    -1.0076973577339    20.0901491697489    -0.3200101020392
